iteration= 0	 chi2= 491888.619278	 time= 0.223059	 cumTime= 0.223059	 edges= 4949	 schur= 0	 lambda= 0.224733	 levenbergIter= 1
iteration= 14	 chi2= 737.463415	 time= 0.378673	 cumTime= 1.78835	 edges= 4949	 schur= 0	 lambda= 0.002906	 levenbergIter= 4
iteration= 15	 chi2= 737.463415	 time= 0.559041	 cumTime= 2.34739	 edges= 4949	 schur= 0	 lambda= 63.477952	 levenbergIter= 6
iteration= 16	 chi2= 737.463415	 time= 0.106231	 cumTime= 2.45362	 edges= 4949	 schur= 0	 lambda= 42.318635	 levenbergIter= 1
iteration= 17	 chi2= 737.463415	 time= 0.469776	 cumTime= 2.9234	 edges= 4949	 schur= 0	 lambda= 28889.521219	 levenbergIter= 5
iteration= 18	 chi2= 737.463415	 time= 0.205229	 cumTime= 3.12863	 edges= 4949	 schur= 0	 lambda= 38519.361625	 levenbergIter= 2
iteration= 19	 chi2= 737.463415	 time= 0.772433	 cumTime= 3.90106	 edges= 4949	 schur= 0	 lambda= 80780956270.459930	 levenbergIter= 6
iteration= 0	 chi2= 488233.162699	 time= 0.110873	 cumTime= 0.110873	 edges= 4949	 schur= 0	 lambda= 0.344212	 levenbergIter= 1
iteration= 1	 chi2= 207462.231853	 time= 0.131809	 cumTime= 0.242682	 edges= 4949	 schur= 0	 lambda= 0.229475	 levenbergIter= 1
iteration= 2	 chi2= 89766.186824	 time= 0.0967823	 cumTime= 0.339464	 edges= 4949	 schur= 0	 lambda= 0.152983	 levenbergIter= 1
iteration= 3	 chi2= 38343.718993	 time= 0.0973388	 cumTime= 0.436803	 edges= 4949	 schur= 0	 lambda= 0.101989	 levenbergIter= 1
iteration= 4	 chi2= 16860.646734	 time= 0.106479	 cumTime= 0.543282	 edges= 4949	 schur= 0	 lambda= 0.064068	 levenbergIter= 1
iteration= 5	 chi2= 9558.591053	 time= 0.134598	 cumTime= 0.677881	 edges= 4949	 schur= 0	 lambda= 0.021356	 levenbergIter= 1
iteration= 6	 chi2= 5995.813156	 time= 0.117611	 cumTime= 0.795492	 edges= 4949	 schur= 0	 lambda= 0.007119	 levenbergIter= 1
iteration= 7	 chi2= 4071.653758	 time= 0.107587	 cumTime= 0.903079	 edges= 4949	 schur= 0	 lambda= 0.002427	 levenbergIter= 1
iteration= 8	 chi2= 2729.299242	 time= 0.102536	 cumTime= 1.00562	 edges= 4949	 schur= 0	 lambda= 0.001618	 levenbergIter= 1
iteration= 9	 chi2= 1192.732589	 time= 0.0970797	 cumTime= 1.10269	 edges= 4949	 schur= 0	 lambda= 0.001079	 levenbergIter= 1
iteration= 10	 chi2= 733.900139	 time= 0.097746	 cumTime= 1.20044	 edges= 4949	 schur= 0	 lambda= 0.000360	 levenbergIter= 1
iteration= 11	 chi2= 733.224898	 time= 0.0976435	 cumTime= 1.29808	 edges= 4949	 schur= 0	 lambda= 0.000120	 levenbergIter= 1
iteration= 12	 chi2= 733.224794	 time= 0.0972325	 cumTime= 1.39532	 edges= 4949	 schur= 0	 lambda= 0.000080	 levenbergIter= 1
iteration= 13	 chi2= 733.224794	 time= 0.0976083	 cumTime= 1.49293	 edges= 4949	 schur= 0	 lambda= 0.000053	 levenbergIter= 1
iteration= 14	 chi2= 733.224794	 time= 0.472632	 cumTime= 1.96556	 edges= 4949	 schur= 0	 lambda= 0.036362	 levenbergIter= 5
iteration= 15	 chi2= 733.224794	 time= 0.191949	 cumTime= 2.15751	 edges= 4949	 schur= 0	 lambda= 0.048482	 levenbergIter= 2
iteration= 16	 chi2= 733.224794	 time= 1.05835	 cumTime= 3.21585	 edges= 4949	 schur= 0	 lambda= 1705812736343.582520	 levenbergIter= 9
iteration= 0	 chi2= 483101.654482	 time= 0.11679	 cumTime= 0.11679	 edges= 4949	 schur= 0	 lambda= 0.234999	 levenbergIter= 1
iteration= 1	 chi2= 173733.251652	 time= 0.0989446	 cumTime= 0.215735	 edges= 4949	 schur= 0	 lambda= 0.156666	 levenbergIter= 1
iteration= 2	 chi2= 62372.774412	 time= 0.101847	 cumTime= 0.317582	 edges= 4949	 schur= 0	 lambda= 0.104444	 levenbergIter= 1
iteration= 3	 chi2= 22937.332270	 time= 0.100589	 cumTime= 0.418171	 edges= 4949	 schur= 0	 lambda= 0.069629	 levenbergIter= 1
iteration= 4	 chi2= 10584.447588	 time= 0.100874	 cumTime= 0.519045	 edges= 4949	 schur= 0	 lambda= 0.023210	 levenbergIter= 1
iteration= 5	 chi2= 6332.379668	 time= 0.101027	 cumTime= 0.620071	 edges= 4949	 schur= 0	 lambda= 0.008826	 levenbergIter= 1
iteration= 6	 chi2= 3668.997796	 time= 0.142062	 cumTime= 0.762134	 edges= 4949	 schur= 0	 lambda= 0.002942	 levenbergIter= 1
iteration= 7	 chi2= 2478.477555	 time= 0.121199	 cumTime= 0.883332	 edges= 4949	 schur= 0	 lambda= 0.001961	 levenbergIter= 1
iteration= 8	 chi2= 966.892904	 time= 0.10034	 cumTime= 0.983672	 edges= 4949	 schur= 0	 lambda= 0.000984	 levenbergIter= 1
iteration= 9	 chi2= 735.836642	 time= 0.100595	 cumTime= 1.08427	 edges= 4949	 schur= 0	 lambda= 0.000328	 levenbergIter= 1
iteration= 10	 chi2= 735.626825	 time= 0.100231	 cumTime= 1.1845	 edges= 4949	 schur= 0	 lambda= 0.000109	 levenbergIter= 1
iteration= 11	 chi2= 735.626786	 time= 0.101013	 cumTime= 1.28551	 edges= 4949	 schur= 0	 lambda= 0.000073	 levenbergIter= 1
iteration= 12	 chi2= 735.626786	 time= 0.100421	 cumTime= 1.38593	 edges= 4949	 schur= 0	 lambda= 0.000049	 levenbergIter= 1
iteration= 13	 chi2= 735.626786	 time= 0.489326	 cumTime= 1.87526	 edges= 4949	 schur= 0	 lambda= 0.033174	 levenbergIter= 5
iteration= 14	 chi2= 735.626786	 time= 0.390521	 cumTime= 2.26578	 edges= 4949	 schur= 0	 lambda= 1.415412	 levenbergIter= 4
iteration= 15	 chi2= 735.626786	 time= 1.27089	 cumTime= 3.53667	 edges= 4949	 schur= 0	 lambda= 49800379306520.914062	 levenbergIter= 9
iteration= 0	 chi2= 479271.694513	 time= 0.105215	 cumTime= 0.105215	 edges= 4949	 schur= 0	 lambda= 0.333312	 levenbergIter= 1
iteration= 1	 chi2= 201363.928123	 time= 0.0907629	 cumTime= 0.195977	 edges= 4949	 schur= 0	 lambda= 0.222208	 levenbergIter= 1
iteration= 2	 chi2= 89142.848383	 time= 0.0955856	 cumTime= 0.291563	 edges= 4949	 schur= 0	 lambda= 0.148139	 levenbergIter= 1
iteration= 3	 chi2= 35626.290677	 time= 0.0955751	 cumTime= 0.387138	 edges= 4949	 schur= 0	 lambda= 0.098759	 levenbergIter= 1
iteration= 4	 chi2= 15677.404288	 time= 0.0924083	 cumTime= 0.479547	 edges= 4949	 schur= 0	 lambda= 0.054421	 levenbergIter= 1
iteration= 5	 chi2= 8923.452861	 time= 0.092392	 cumTime= 0.571938	 edges= 4949	 schur= 0	 lambda= 0.018140	 levenbergIter= 1
iteration= 6	 chi2= 5579.549821	 time= 0.0944212	 cumTime= 0.66636	 edges= 4949	 schur= 0	 lambda= 0.006047	 levenbergIter= 1
iteration= 7	 chi2= 3793.376055	 time= 0.0929428	 cumTime= 0.759302	 edges= 4949	 schur= 0	 lambda= 0.003203	 levenbergIter= 1
iteration= 8	 chi2= 2303.666540	 time= 0.0924355	 cumTime= 0.851738	 edges= 4949	 schur= 0	 lambda= 0.002135	 levenbergIter= 1
iteration= 9	 chi2= 1007.881497	 time= 0.0946762	 cumTime= 0.946414	 edges= 4949	 schur= 0	 lambda= 0.001334	 levenbergIter= 1
iteration= 10	 chi2= 736.398076	 time= 0.114887	 cumTime= 1.0613	 edges= 4949	 schur= 0	 lambda= 0.000445	 levenbergIter= 1
iteration= 11	 chi2= 736.136647	 time= 0.0921186	 cumTime= 1.15342	 edges= 4949	 schur= 0	 lambda= 0.000148	 levenbergIter= 1
iteration= 12	 chi2= 736.136591	 time= 0.0946032	 cumTime= 1.24802	 edges= 4949	 schur= 0	 lambda= 0.000099	 levenbergIter= 1
iteration= 13	 chi2= 736.136591	 time= 0.0944177	 cumTime= 1.34244	 edges= 4949	 schur= 0	 lambda= 0.000066	 levenbergIter= 1
iteration= 14	 chi2= 736.136591	 time= 0.444632	 cumTime= 1.78707	 edges= 4949	 schur= 0	 lambda= 0.044984	 levenbergIter= 5
iteration= 15	 chi2= 736.136591	 time= 0.355597	 cumTime= 2.14267	 edges= 4949	 schur= 0	 lambda= 1.919330	 levenbergIter= 4
iteration= 16	 chi2= 736.136591	 time= 0.0904329	 cumTime= 2.2331	 edges= 4949	 schur= 0	 lambda= 1.279554	 levenbergIter= 1
iteration= 17	 chi2= 736.136591	 time= 0.180156	 cumTime= 2.41326	 edges= 4949	 schur= 0	 lambda= 1.706071	 levenbergIter= 2
iteration= 18	 chi2= 736.136591	 time= 0.82502	 cumTime= 3.23828	 edges= 4949	 schur= 0	 lambda= 117240336689.665054	 levenbergIter= 8
iteration= 0	 chi2= 492012.388969	 time= 0.108696	 cumTime= 0.108696	 edges= 4949	 schur= 0	 lambda= 0.657889	 levenbergIter= 1
iteration= 1	 chi2= 250547.738868	 time= 0.0948932	 cumTime= 0.203589	 edges= 4949	 schur= 0	 lambda= 0.438593	 levenbergIter= 1
iteration= 2	 chi2= 140320.345428	 time= 0.0970201	 cumTime= 0.300609	 edges= 4949	 schur= 0	 lambda= 0.292395	 levenbergIter= 1
iteration= 3	 chi2= 72611.601711	 time= 0.0966615	 cumTime= 0.39727	 edges= 4949	 schur= 0	 lambda= 0.194930	 levenbergIter= 1
iteration= 4	 chi2= 38922.986972	 time= 0.0986122	 cumTime= 0.495883	 edges= 4949	 schur= 0	 lambda= 0.129953	 levenbergIter= 1
iteration= 5	 chi2= 19884.011136	 time= 0.0961226	 cumTime= 0.592005	 edges= 4949	 schur= 0	 lambda= 0.086636	 levenbergIter= 1
iteration= 6	 chi2= 11825.854204	 time= 0.0961826	 cumTime= 0.688188	 edges= 4949	 schur= 0	 lambda= 0.028945	 levenbergIter= 1
iteration= 7	 chi2= 7748.599698	 time= 0.0986787	 cumTime= 0.786867	 edges= 4949	 schur= 0	 lambda= 0.009648	 levenbergIter= 1
iteration= 8	 chi2= 5428.645830	 time= 0.104058	 cumTime= 0.890924	 edges= 4949	 schur= 0	 lambda= 0.003216	 levenbergIter= 1
iteration= 9	 chi2= 3824.331526	 time= 0.0988581	 cumTime= 0.989782	 edges= 4949	 schur= 0	 lambda= 0.002144	 levenbergIter= 1
iteration= 10	 chi2= 2158.384696	 time= 0.0989446	 cumTime= 1.08873	 edges= 4949	 schur= 0	 lambda= 0.001429	 levenbergIter= 1
iteration= 11	 chi2= 799.276987	 time= 0.0965651	 cumTime= 1.18529	 edges= 4949	 schur= 0	 lambda= 0.000476	 levenbergIter= 1
iteration= 12	 chi2= 730.234864	 time= 0.0963224	 cumTime= 1.28161	 edges= 4949	 schur= 0	 lambda= 0.000159	 levenbergIter= 1
iteration= 13	 chi2= 730.202866	 time= 0.121993	 cumTime= 1.40361	 edges= 4949	 schur= 0	 lambda= 0.000053	 levenbergIter= 1
iteration= 14	 chi2= 730.202859	 time= 0.0989444	 cumTime= 1.50255	 edges= 4949	 schur= 0	 lambda= 0.000035	 levenbergIter= 1
iteration= 15	 chi2= 730.202859	 time= 0.0966497	 cumTime= 1.5992	 edges= 4949	 schur= 0	 lambda= 0.000024	 levenbergIter= 1
iteration= 16	 chi2= 730.202859	 time= 0.470125	 cumTime= 2.06933	 edges= 4949	 schur= 0	 lambda= 0.016062	 levenbergIter= 5
iteration= 17	 chi2= 730.202859	 time= 1.01364	 cumTime= 3.08297	 edges= 4949	 schur= 0	 lambda= 735869672.093176	 levenbergIter= 9
iteration= 18	 chi2= 730.202859	 time= 0.255172	 cumTime= 3.33814	 edges= 4949	 schur= 0	 lambda= 490579781.395451	 levenbergIter= 1
iteration= 19	 chi2= 730.202859	 time= 1.41299	 cumTime= 4.75114	 edges= 4949	 schur= 0	 lambda= 16075318276766.125000	 levenbergIter= 5
iteration= 0	 chi2= 484448.858721	 time= 0.105289	 cumTime= 0.105289	 edges= 4949	 schur= 0	 lambda= 0.309249	 levenbergIter= 1
iteration= 1	 chi2= 194110.607083	 time= 0.0886593	 cumTime= 0.193948	 edges= 4949	 schur= 0	 lambda= 0.206166	 levenbergIter= 1
iteration= 2	 chi2= 77849.679217	 time= 0.0901515	 cumTime= 0.284099	 edges= 4949	 schur= 0	 lambda= 0.137444	 levenbergIter= 1
iteration= 3	 chi2= 31041.361080	 time= 0.0906992	 cumTime= 0.374798	 edges= 4949	 schur= 0	 lambda= 0.091629	 levenbergIter= 1
iteration= 4	 chi2= 14231.404749	 time= 0.0925581	 cumTime= 0.467357	 edges= 4949	 schur= 0	 lambda= 0.043676	 levenbergIter= 1
iteration= 5	 chi2= 8300.960299	 time= 0.0909883	 cumTime= 0.558345	 edges= 4949	 schur= 0	 lambda= 0.014559	 levenbergIter= 1
iteration= 6	 chi2= 5065.496153	 time= 0.090198	 cumTime= 0.648543	 edges= 4949	 schur= 0	 lambda= 0.004853	 levenbergIter= 1
iteration= 7	 chi2= 3427.908430	 time= 0.0910997	 cumTime= 0.739642	 edges= 4949	 schur= 0	 lambda= 0.003235	 levenbergIter= 1
iteration= 8	 chi2= 1830.725044	 time= 0.0903005	 cumTime= 0.829943	 edges= 4949	 schur= 0	 lambda= 0.002157	 levenbergIter= 1
iteration= 9	 chi2= 784.282968	 time= 0.0926286	 cumTime= 0.922572	 edges= 4949	 schur= 0	 lambda= 0.000719	 levenbergIter= 1
iteration= 10	 chi2= 730.761718	 time= 0.0928826	 cumTime= 1.01545	 edges= 4949	 schur= 0	 lambda= 0.000240	 levenbergIter= 1
iteration= 11	 chi2= 730.740609	 time= 0.0942295	 cumTime= 1.10968	 edges= 4949	 schur= 0	 lambda= 0.000080	 levenbergIter= 1
iteration= 12	 chi2= 730.740605	 time= 0.0925258	 cumTime= 1.20221	 edges= 4949	 schur= 0	 lambda= 0.000053	 levenbergIter= 1
iteration= 13	 chi2= 730.740605	 time= 0.288577	 cumTime= 1.49079	 edges= 4949	 schur= 0	 lambda= 0.000284	 levenbergIter= 3
iteration= 14	 chi2= 730.740605	 time= 0.438794	 cumTime= 1.92958	 edges= 4949	 schur= 0	 lambda= 0.193899	 levenbergIter= 5
iteration= 15	 chi2= 730.740605	 time= 0.264262	 cumTime= 2.19384	 edges= 4949	 schur= 0	 lambda= 1.034127	 levenbergIter= 3
iteration= 16	 chi2= 730.740605	 time= 0.0889511	 cumTime= 2.28279	 edges= 4949	 schur= 0	 lambda= 2.068254	 levenbergIter= 1
iteration= 0	 chi2= 477974.958980	 time= 0.107013	 cumTime= 0.107013	 edges= 4949	 schur= 0	 lambda= 0.258913	 levenbergIter= 1
iteration= 1	 chi2= 181209.243824	 time= 0.0945678	 cumTime= 0.201581	 edges= 4949	 schur= 0	 lambda= 0.172609	 levenbergIter= 1
iteration= 2	 chi2= 67862.566259	 time= 0.0987811	 cumTime= 0.300362	 edges= 4949	 schur= 0	 lambda= 0.115072	 levenbergIter= 1
iteration= 3	 chi2= 25782.019974	 time= 0.0984979	 cumTime= 0.39886	 edges= 4949	 schur= 0	 lambda= 0.076715	 levenbergIter= 1
iteration= 4	 chi2= 11769.337667	 time= 0.0962988	 cumTime= 0.495159	 edges= 4949	 schur= 0	 lambda= 0.026285	 levenbergIter= 1
iteration= 5	 chi2= 7055.289694	 time= 0.0956245	 cumTime= 0.590783	 edges= 4949	 schur= 0	 lambda= 0.012228	 levenbergIter= 1
iteration= 6	 chi2= 4167.458393	 time= 0.0962903	 cumTime= 0.687074	 edges= 4949	 schur= 0	 lambda= 0.004076	 levenbergIter= 1
iteration= 7	 chi2= 2866.281958	 time= 0.0961524	 cumTime= 0.783226	 edges= 4949	 schur= 0	 lambda= 0.002717	 levenbergIter= 1
iteration= 8	 chi2= 1445.931954	 time= 0.0956962	 cumTime= 0.878922	 edges= 4949	 schur= 0	 lambda= 0.001812	 levenbergIter= 1
iteration= 9	 chi2= 765.980531	 time= 0.0984445	 cumTime= 0.977367	 edges= 4949	 schur= 0	 lambda= 0.000604	 levenbergIter= 1
iteration= 10	 chi2= 762.971858	 time= 0.0981009	 cumTime= 1.07547	 edges= 4949	 schur= 0	 lambda= 0.000201	 levenbergIter= 1
iteration= 11	 chi2= 762.971337	 time= 0.0959854	 cumTime= 1.17145	 edges= 4949	 schur= 0	 lambda= 0.000134	 levenbergIter= 1
iteration= 12	 chi2= 762.971337	 time= 0.0956555	 cumTime= 1.26711	 edges= 4949	 schur= 0	 lambda= 0.000089	 levenbergIter= 1
iteration= 13	 chi2= 762.971337	 time= 0.18727	 cumTime= 1.45438	 edges= 4949	 schur= 0	 lambda= 0.000119	 levenbergIter= 2
iteration= 14	 chi2= 762.971337	 time= 0.37637	 cumTime= 1.83075	 edges= 4949	 schur= 0	 lambda= 0.005089	 levenbergIter= 4
iteration= 15	 chi2= 762.971337	 time= 0.373585	 cumTime= 2.20433	 edges= 4949	 schur= 0	 lambda= 0.217144	 levenbergIter= 4
iteration= 16	 chi2= 762.971337	 time= 0.207723	 cumTime= 2.41206	 edges= 4949	 schur= 0	 lambda= 0.289526	 levenbergIter= 2
iteration= 17	 chi2= 762.971337	 time= 1.11232	 cumTime= 3.52437	 edges= 4949	 schur= 0	 lambda= 10186776408754.005859	 levenbergIter= 9
iteration= 0	 chi2= 475953.541506	 time= 0.10451	 cumTime= 0.10451	 edges= 4949	 schur= 0	 lambda= 0.259269	 levenbergIter= 1
iteration= 1	 chi2= 178369.968054	 time= 0.0920689	 cumTime= 0.196579	 edges= 4949	 schur= 0	 lambda= 0.172846	 levenbergIter= 1
iteration= 2	 chi2= 66535.185463	 time= 0.093832	 cumTime= 0.290411	 edges= 4949	 schur= 0	 lambda= 0.115231	 levenbergIter= 1
iteration= 3	 chi2= 25586.302320	 time= 0.0955799	 cumTime= 0.38599	 edges= 4949	 schur= 0	 lambda= 0.076820	 levenbergIter= 1
iteration= 4	 chi2= 11834.307587	 time= 0.092159	 cumTime= 0.478149	 edges= 4949	 schur= 0	 lambda= 0.029681	 levenbergIter= 1
iteration= 5	 chi2= 6879.936430	 time= 0.0943333	 cumTime= 0.572483	 edges= 4949	 schur= 0	 lambda= 0.011414	 levenbergIter= 1
iteration= 6	 chi2= 3951.561749	 time= 0.094405	 cumTime= 0.666888	 edges= 4949	 schur= 0	 lambda= 0.003805	 levenbergIter= 1
iteration= 7	 chi2= 2685.000031	 time= 0.0939073	 cumTime= 0.760795	 edges= 4949	 schur= 0	 lambda= 0.002536	 levenbergIter= 1
iteration= 8	 chi2= 1230.220371	 time= 0.0941461	 cumTime= 0.854941	 edges= 4949	 schur= 0	 lambda= 0.001691	 levenbergIter= 1
iteration= 9	 chi2= 730.456815	 time= 0.0942638	 cumTime= 0.949205	 edges= 4949	 schur= 0	 lambda= 0.000564	 levenbergIter= 1
iteration= 10	 chi2= 729.589445	 time= 0.0935903	 cumTime= 1.0428	 edges= 4949	 schur= 0	 lambda= 0.000188	 levenbergIter= 1
iteration= 11	 chi2= 729.589272	 time= 0.0929649	 cumTime= 1.13576	 edges= 4949	 schur= 0	 lambda= 0.000125	 levenbergIter= 1
iteration= 12	 chi2= 729.589272	 time= 0.0921403	 cumTime= 1.2279	 edges= 4949	 schur= 0	 lambda= 0.000084	 levenbergIter= 1
iteration= 13	 chi2= 729.589272	 time= 0.355231	 cumTime= 1.58313	 edges= 4949	 schur= 0	 lambda= 0.003563	 levenbergIter= 4
iteration= 14	 chi2= 729.589272	 time= 0.35547	 cumTime= 1.9386	 edges= 4949	 schur= 0	 lambda= 0.152016	 levenbergIter= 4
iteration= 15	 chi2= 729.589272	 time= 1.02849	 cumTime= 2.96709	 edges= 4949	 schur= 0	 lambda= 5348581109621.899414	 levenbergIter= 9
iteration= 0	 chi2= 484429.675080	 time= 0.105949	 cumTime= 0.105949	 edges= 4949	 schur= 0	 lambda= 0.333623	 levenbergIter= 1
iteration= 1	 chi2= 201709.366198	 time= 0.0928198	 cumTime= 0.198769	 edges= 4949	 schur= 0	 lambda= 0.222416	 levenbergIter= 1
iteration= 2	 chi2= 86957.957194	 time= 0.0942139	 cumTime= 0.292983	 edges= 4949	 schur= 0	 lambda= 0.148277	 levenbergIter= 1
iteration= 3	 chi2= 37636.841323	 time= 0.0939583	 cumTime= 0.386941	 edges= 4949	 schur= 0	 lambda= 0.098851	 levenbergIter= 1
iteration= 4	 chi2= 16561.535216	 time= 0.0940654	 cumTime= 0.481007	 edges= 4949	 schur= 0	 lambda= 0.060942	 levenbergIter= 1
iteration= 5	 chi2= 9482.034774	 time= 0.097175	 cumTime= 0.578182	 edges= 4949	 schur= 0	 lambda= 0.021990	 levenbergIter= 1
iteration= 6	 chi2= 5886.556647	 time= 0.0962545	 cumTime= 0.674436	 edges= 4949	 schur= 0	 lambda= 0.007330	 levenbergIter= 1
iteration= 7	 chi2= 3995.931269	 time= 0.0969635	 cumTime= 0.7714	 edges= 4949	 schur= 0	 lambda= 0.002888	 levenbergIter= 1
iteration= 8	 chi2= 2599.363929	 time= 0.0970804	 cumTime= 0.86848	 edges= 4949	 schur= 0	 lambda= 0.001925	 levenbergIter= 1
iteration= 9	 chi2= 1138.163883	 time= 0.114677	 cumTime= 0.983157	 edges= 4949	 schur= 0	 lambda= 0.001283	 levenbergIter= 1
iteration= 10	 chi2= 764.212532	 time= 0.0950381	 cumTime= 1.0782	 edges= 4949	 schur= 0	 lambda= 0.000428	 levenbergIter= 1
iteration= 11	 chi2= 763.774165	 time= 0.0941305	 cumTime= 1.17233	 edges= 4949	 schur= 0	 lambda= 0.000143	 levenbergIter= 1
iteration= 12	 chi2= 763.774083	 time= 0.0958934	 cumTime= 1.26822	 edges= 4949	 schur= 0	 lambda= 0.000095	 levenbergIter= 1
iteration= 13	 chi2= 763.774083	 time= 0.0939953	 cumTime= 1.36221	 edges= 4949	 schur= 0	 lambda= 0.000063	 levenbergIter= 1
iteration= 14	 chi2= 763.774083	 time= 0.281675	 cumTime= 1.64389	 edges= 4949	 schur= 0	 lambda= 0.000338	 levenbergIter= 3
iteration= 15	 chi2= 763.774083	 time= 0.277875	 cumTime= 1.92176	 edges= 4949	 schur= 0	 lambda= 0.001803	 levenbergIter= 3
iteration= 16	 chi2= 763.774083	 time= 0.373595	 cumTime= 2.29536	 edges= 4949	 schur= 0	 lambda= 0.076923	 levenbergIter= 4
iteration= 17	 chi2= 763.774083	 time= 0.747656	 cumTime= 3.04302	 edges= 4949	 schur= 0	 lambda= 5286105556.373367	 levenbergIter= 8
iteration= 0	 chi2= 483233.474418	 time= 0.108767	 cumTime= 0.108767	 edges= 4949	 schur= 0	 lambda= 0.349635	 levenbergIter= 1
iteration= 1	 chi2= 209280.372415	 time= 0.0951449	 cumTime= 0.203912	 edges= 4949	 schur= 0	 lambda= 0.233090	 levenbergIter= 1
iteration= 2	 chi2= 93380.486685	 time= 0.0996722	 cumTime= 0.303584	 edges= 4949	 schur= 0	 lambda= 0.155394	 levenbergIter= 1
iteration= 3	 chi2= 41113.248766	 time= 0.0966255	 cumTime= 0.40021	 edges= 4949	 schur= 0	 lambda= 0.103596	 levenbergIter= 1
iteration= 4	 chi2= 18216.841964	 time= 0.096106	 cumTime= 0.496316	 edges= 4949	 schur= 0	 lambda= 0.069064	 levenbergIter= 1
iteration= 5	 chi2= 10046.681132	 time= 0.0960743	 cumTime= 0.59239	 edges= 4949	 schur= 0	 lambda= 0.026016	 levenbergIter= 1
iteration= 6	 chi2= 6186.333265	 time= 0.0962854	 cumTime= 0.688675	 edges= 4949	 schur= 0	 lambda= 0.008672	 levenbergIter= 1
iteration= 7	 chi2= 4127.759715	 time= 0.0985443	 cumTime= 0.78722	 edges= 4949	 schur= 0	 lambda= 0.002891	 levenbergIter= 1
iteration= 8	 chi2= 2805.868894	 time= 0.0989906	 cumTime= 0.88621	 edges= 4949	 schur= 0	 lambda= 0.001927	 levenbergIter= 1
iteration= 9	 chi2= 1249.063013	 time= 0.114856	 cumTime= 1.00107	 edges= 4949	 schur= 0	 lambda= 0.001285	 levenbergIter= 1
iteration= 10	 chi2= 734.195857	 time= 0.0959246	 cumTime= 1.09699	 edges= 4949	 schur= 0	 lambda= 0.000428	 levenbergIter= 1
iteration= 11	 chi2= 732.837423	 time= 0.0963485	 cumTime= 1.19334	 edges= 4949	 schur= 0	 lambda= 0.000143	 levenbergIter= 1
iteration= 12	 chi2= 732.837189	 time= 0.0970389	 cumTime= 1.29038	 edges= 4949	 schur= 0	 lambda= 0.000095	 levenbergIter= 1
iteration= 13	 chi2= 732.837189	 time= 0.0963447	 cumTime= 1.38672	 edges= 4949	 schur= 0	 lambda= 0.000063	 levenbergIter= 1
iteration= 14	 chi2= 732.837189	 time= 0.377608	 cumTime= 1.76433	 edges= 4949	 schur= 0	 lambda= 0.002707	 levenbergIter= 4
iteration= 15	 chi2= 732.837189	 time= 0.651261	 cumTime= 2.41559	 edges= 4949	 schur= 0	 lambda= 3784.516135	 levenbergIter= 7
iteration= 16	 chi2= 732.837189	 time= 0.376793	 cumTime= 2.79238	 edges= 4949	 schur= 0	 lambda= 161472.688407	 levenbergIter= 4
iteration= 17	 chi2= 732.837189	 time= 0.559911	 cumTime= 3.3523	 edges= 4949	 schur= 0	 lambda= 110232021.952403	 levenbergIter= 5
iteration= 18	 chi2= 732.837189	 time= 0.351106	 cumTime= 3.7034	 edges= 4949	 schur= 0	 lambda= 146976029.269870	 levenbergIter= 2
iteration= 19	 chi2= 732.837189	 time= 0.905446	 cumTime= 4.60885	 edges= 4949	 schur= 0	 lambda= 6270977248.847791	 levenbergIter= 4
iteration= 0	 chi2= 478432.092559	 time= 0.104297	 cumTime= 0.104297	 edges= 4949	 schur= 0	 lambda= 0.333528	 levenbergIter= 1
iteration= 1	 chi2= 196981.836331	 time= 0.0889737	 cumTime= 0.193271	 edges= 4949	 schur= 0	 lambda= 0.222352	 levenbergIter= 1
iteration= 2	 chi2= 85932.139677	 time= 0.090827	 cumTime= 0.284098	 edges= 4949	 schur= 0	 lambda= 0.148235	 levenbergIter= 1
iteration= 3	 chi2= 37398.092041	 time= 0.0914462	 cumTime= 0.375544	 edges= 4949	 schur= 0	 lambda= 0.098823	 levenbergIter= 1
iteration= 4	 chi2= 16569.444549	 time= 0.0910659	 cumTime= 0.46661	 edges= 4949	 schur= 0	 lambda= 0.061567	 levenbergIter= 1
iteration= 5	 chi2= 9378.525757	 time= 0.0945938	 cumTime= 0.561204	 edges= 4949	 schur= 0	 lambda= 0.020522	 levenbergIter= 1
iteration= 6	 chi2= 5772.777876	 time= 0.112776	 cumTime= 0.67398	 edges= 4949	 schur= 0	 lambda= 0.006841	 levenbergIter= 1
iteration= 7	 chi2= 3873.691096	 time= 0.0899173	 cumTime= 0.763897	 edges= 4949	 schur= 0	 lambda= 0.002521	 levenbergIter= 1
iteration= 8	 chi2= 2543.407794	 time= 0.0931002	 cumTime= 0.856997	 edges= 4949	 schur= 0	 lambda= 0.001681	 levenbergIter= 1
iteration= 9	 chi2= 1022.648705	 time= 0.0929615	 cumTime= 0.949959	 edges= 4949	 schur= 0	 lambda= 0.001015	 levenbergIter= 1
iteration= 10	 chi2= 728.726318	 time= 0.115295	 cumTime= 1.06525	 edges= 4949	 schur= 0	 lambda= 0.000338	 levenbergIter= 1
iteration= 11	 chi2= 728.332831	 time= 0.0898323	 cumTime= 1.15509	 edges= 4949	 schur= 0	 lambda= 0.000113	 levenbergIter= 1
iteration= 12	 chi2= 728.332774	 time= 0.0905211	 cumTime= 1.24561	 edges= 4949	 schur= 0	 lambda= 0.000075	 levenbergIter= 1
