iteration= 0	 chi2= 3718855246.283854	 time= 0.00282567	 cumTime= 0.00282567	 edges= 827	 schur= 0	 lambda= 14058.252287	 levenbergIter= 1
iteration= 8	 chi2= 217912.580157	 time= 0.0011771	 cumTime= 0.0104125	 edges= 827	 schur= 0	 lambda= 8.570799	 levenbergIter= 1
iteration= 9	 chi2= 163852.181637	 time= 0.000912389	 cumTime= 0.0113249	 edges= 827	 schur= 0	 lambda= 3.177310	 levenbergIter= 1
iteration= 10	 chi2= 122155.101106	 time= 0.0010062	 cumTime= 0.0123311	 edges= 827	 schur= 0	 lambda= 1.344626	 levenbergIter= 1
iteration= 11	 chi2= 106124.698496	 time= 0.00156115	 cumTime= 0.0138922	 edges= 827	 schur= 0	 lambda= 1.792834	 levenbergIter= 2
iteration= 12	 chi2= 99375.614277	 time= 0.000897435	 cumTime= 0.0147897	 edges= 827	 schur= 0	 lambda= 1.195223	 levenbergIter= 1
iteration= 13	 chi2= 75892.829630	 time= 0.00152821	 cumTime= 0.0163179	 edges= 827	 schur= 0	 lambda= 1.593630	 levenbergIter= 2
iteration= 14	 chi2= 75150.199762	 time= 0.000901808	 cumTime= 0.0172197	 edges= 827	 schur= 0	 lambda= 1.062420	 levenbergIter= 1
iteration= 15	 chi2= 57611.182817	 time= 0.00152759	 cumTime= 0.0187473	 edges= 827	 schur= 0	 lambda= 1.416560	 levenbergIter= 2
iteration= 16	 chi2= 56534.600767	 time= 0.000894483	 cumTime= 0.0196418	 edges= 827	 schur= 0	 lambda= 0.944374	 levenbergIter= 1
iteration= 17	 chi2= 45558.947047	 time= 0.0016809	 cumTime= 0.0213227	 edges= 827	 schur= 0	 lambda= 1.259165	 levenbergIter= 2
iteration= 18	 chi2= 43983.948468	 time= 0.00104946	 cumTime= 0.0223721	 edges= 827	 schur= 0	 lambda= 0.839443	 levenbergIter= 1
iteration= 19	 chi2= 37345.015279	 time= 0.00188437	 cumTime= 0.0242565	 edges= 827	 schur= 0	 lambda= 1.119258	 levenbergIter= 2
iteration= 0	 chi2= 3718857218.038034	 time= 0.00232359	 cumTime= 0.00232359	 edges= 827	 schur= 0	 lambda= 14058.252287	 levenbergIter= 1
iteration= 1	 chi2= 579650923.976273	 time= 0.00113291	 cumTime= 0.0034565	 edges= 827	 schur= 0	 lambda= 9372.168191	 levenbergIter= 1
iteration= 2	 chi2= 19393787.325469	 time= 0.0011864	 cumTime= 0.0046429	 edges= 827	 schur= 0	 lambda= 3124.056064	 levenbergIter= 1
iteration= 3	 chi2= 357482.091667	 time= 0.00160624	 cumTime= 0.00624914	 edges= 827	 schur= 0	 lambda= 1041.352021	 levenbergIter= 1
iteration= 4	 chi2= 350360.155336	 time= 0.00106897	 cumTime= 0.0073181	 edges= 827	 schur= 0	 lambda= 347.117340	 levenbergIter= 1
iteration= 5	 chi2= 340096.758543	 time= 0.000938539	 cumTime= 0.00825664	 edges= 827	 schur= 0	 lambda= 115.705780	 levenbergIter= 1
iteration= 6	 chi2= 320621.825513	 time= 0.000993866	 cumTime= 0.00925051	 edges= 827	 schur= 0	 lambda= 38.568593	 levenbergIter= 1
iteration= 7	 chi2= 281195.221370	 time= 0.000967733	 cumTime= 0.0102182	 edges= 827	 schur= 0	 lambda= 12.856198	 levenbergIter= 1
iteration= 8	 chi2= 223155.064491	 time= 0.000915037	 cumTime= 0.0111333	 edges= 827	 schur= 0	 lambda= 5.492948	 levenbergIter= 1
iteration= 9	 chi2= 169584.962204	 time= 0.000898844	 cumTime= 0.0120321	 edges= 827	 schur= 0	 lambda= 3.157765	 levenbergIter= 1
iteration= 10	 chi2= 129777.222952	 time= 0.000897398	 cumTime= 0.0129295	 edges= 827	 schur= 0	 lambda= 1.832584	 levenbergIter= 1
iteration= 11	 chi2= 102825.322814	 time= 0.000908802	 cumTime= 0.0138383	 edges= 827	 schur= 0	 lambda= 1.221723	 levenbergIter= 1
iteration= 12	 chi2= 79411.456936	 time= 0.000896749	 cumTime= 0.0147351	 edges= 827	 schur= 0	 lambda= 0.814482	 levenbergIter= 1
iteration= 13	 chi2= 67660.439814	 time= 0.000894734	 cumTime= 0.0156298	 edges= 827	 schur= 0	 lambda= 0.542988	 levenbergIter= 1
iteration= 14	 chi2= 60860.134014	 time= 0.000894954	 cumTime= 0.0165248	 edges= 827	 schur= 0	 lambda= 0.361992	 levenbergIter= 1
iteration= 15	 chi2= 60434.476849	 time= 0.000908158	 cumTime= 0.0174329	 edges= 827	 schur= 0	 lambda= 0.241328	 levenbergIter= 1
iteration= 16	 chi2= 34627.277201	 time= 0.00155541	 cumTime= 0.0189883	 edges= 827	 schur= 0	 lambda= 0.321771	 levenbergIter= 2
iteration= 17	 chi2= 26792.262261	 time= 0.00222266	 cumTime= 0.021211	 edges= 827	 schur= 0	 lambda= 0.429027	 levenbergIter= 2
iteration= 18	 chi2= 22957.677840	 time= 0.0016393	 cumTime= 0.0228503	 edges= 827	 schur= 0	 lambda= 0.572037	 levenbergIter= 2
iteration= 19	 chi2= 22241.925034	 time= 0.000899357	 cumTime= 0.0237496	 edges= 827	 schur= 0	 lambda= 0.381358	 levenbergIter= 1
iteration= 0	 chi2= 3718862083.769815	 time= 0.00238376	 cumTime= 0.00238376	 edges= 827	 schur= 0	 lambda= 14058.252287	 levenbergIter= 1
iteration= 1	 chi2= 579654580.851943	 time= 0.00122364	 cumTime= 0.0036074	 edges= 827	 schur= 0	 lambda= 9372.168191	 levenbergIter= 1
iteration= 2	 chi2= 19396193.325074	 time= 0.00115214	 cumTime= 0.00475954	 edges= 827	 schur= 0	 lambda= 3124.056064	 levenbergIter= 1
iteration= 3	 chi2= 358251.588500	 time= 0.00111761	 cumTime= 0.00587715	 edges= 827	 schur= 0	 lambda= 1041.352021	 levenbergIter= 1
iteration= 4	 chi2= 350571.011486	 time= 0.000940506	 cumTime= 0.00681766	 edges= 827	 schur= 0	 lambda= 347.117340	 levenbergIter= 1
iteration= 5	 chi2= 339966.866451	 time= 0.000933088	 cumTime= 0.00775074	 edges= 827	 schur= 0	 lambda= 115.705780	 levenbergIter= 1
iteration= 6	 chi2= 320144.115902	 time= 0.000942832	 cumTime= 0.00869358	 edges= 827	 schur= 0	 lambda= 38.568593	 levenbergIter= 1
iteration= 7	 chi2= 280658.390076	 time= 0.000907935	 cumTime= 0.00960151	 edges= 827	 schur= 0	 lambda= 12.856198	 levenbergIter= 1
iteration= 8	 chi2= 222929.680651	 time= 0.00091553	 cumTime= 0.010517	 edges= 827	 schur= 0	 lambda= 5.495028	 levenbergIter= 1
iteration= 9	 chi2= 169674.558385	 time= 0.000900498	 cumTime= 0.0114175	 edges= 827	 schur= 0	 lambda= 3.176469	 levenbergIter= 1
iteration= 10	 chi2= 130079.712082	 time= 0.000897589	 cumTime= 0.0123151	 edges= 827	 schur= 0	 lambda= 1.861344	 levenbergIter= 1
iteration= 11	 chi2= 103329.059106	 time= 0.000898665	 cumTime= 0.0132138	 edges= 827	 schur= 0	 lambda= 1.240896	 levenbergIter= 1
iteration= 12	 chi2= 80365.011421	 time= 0.000911109	 cumTime= 0.0141249	 edges= 827	 schur= 0	 lambda= 0.827264	 levenbergIter= 1
iteration= 13	 chi2= 68754.581461	 time= 0.000897853	 cumTime= 0.0150228	 edges= 827	 schur= 0	 lambda= 0.551509	 levenbergIter= 1
iteration= 14	 chi2= 62178.313527	 time= 0.00102411	 cumTime= 0.0160469	 edges= 827	 schur= 0	 lambda= 0.367673	 levenbergIter= 1
iteration= 15	 chi2= 60748.710608	 time= 0.000924682	 cumTime= 0.0169715	 edges= 827	 schur= 0	 lambda= 0.245115	 levenbergIter= 1
iteration= 16	 chi2= 34405.858367	 time= 0.00192383	 cumTime= 0.0188954	 edges= 827	 schur= 0	 lambda= 0.326820	 levenbergIter= 2
iteration= 17	 chi2= 27361.809708	 time= 0.00183568	 cumTime= 0.0207311	 edges= 827	 schur= 0	 lambda= 0.435761	 levenbergIter= 2
iteration= 18	 chi2= 26461.747684	 time= 0.000931416	 cumTime= 0.0216625	 edges= 827	 schur= 0	 lambda= 0.290507	 levenbergIter= 1
iteration= 19	 chi2= 21689.542884	 time= 0.00153402	 cumTime= 0.0231965	 edges= 827	 schur= 0	 lambda= 0.387343	 levenbergIter= 2
iteration= 0	 chi2= 3718865479.373730	 time= 0.00256135	 cumTime= 0.00256135	 edges= 827	 schur= 0	 lambda= 14058.252287	 levenbergIter= 1
iteration= 1	 chi2= 579655869.936593	 time= 0.00117374	 cumTime= 0.00373508	 edges= 827	 schur= 0	 lambda= 9372.168191	 levenbergIter= 1
iteration= 2	 chi2= 19394330.572334	 time= 0.00106912	 cumTime= 0.0048042	 edges= 827	 schur= 0	 lambda= 3124.056064	 levenbergIter= 1
iteration= 3	 chi2= 356422.027433	 time= 0.00107319	 cumTime= 0.00587739	 edges= 827	 schur= 0	 lambda= 1041.352021	 levenbergIter= 1
iteration= 4	 chi2= 349045.130439	 time= 0.000954314	 cumTime= 0.00683171	 edges= 827	 schur= 0	 lambda= 347.117340	 levenbergIter= 1
iteration= 5	 chi2= 338649.220411	 time= 0.00094209	 cumTime= 0.0077738	 edges= 827	 schur= 0	 lambda= 115.705780	 levenbergIter= 1
iteration= 6	 chi2= 319197.377577	 time= 0.000918381	 cumTime= 0.00869218	 edges= 827	 schur= 0	 lambda= 38.568593	 levenbergIter= 1
iteration= 7	 chi2= 279980.005144	 time= 0.000904073	 cumTime= 0.00959625	 edges= 827	 schur= 0	 lambda= 12.856198	 levenbergIter= 1
iteration= 8	 chi2= 222346.360449	 time= 0.000900976	 cumTime= 0.0104972	 edges= 827	 schur= 0	 lambda= 5.531146	 levenbergIter= 1
iteration= 9	 chi2= 169228.053175	 time= 0.000909931	 cumTime= 0.0114072	 edges= 827	 schur= 0	 lambda= 3.180557	 levenbergIter= 1
iteration= 10	 chi2= 129795.627467	 time= 0.000899101	 cumTime= 0.0123063	 edges= 827	 schur= 0	 lambda= 1.875177	 levenbergIter= 1
iteration= 11	 chi2= 103103.749126	 time= 0.000897662	 cumTime= 0.0132039	 edges= 827	 schur= 0	 lambda= 1.250118	 levenbergIter= 1
iteration= 12	 chi2= 80372.066726	 time= 0.000906207	 cumTime= 0.0141101	 edges= 827	 schur= 0	 lambda= 0.833412	 levenbergIter= 1
iteration= 13	 chi2= 68731.668055	 time= 0.000990285	 cumTime= 0.0151004	 edges= 827	 schur= 0	 lambda= 0.555608	 levenbergIter= 1
iteration= 14	 chi2= 61814.375862	 time= 0.00106444	 cumTime= 0.0161649	 edges= 827	 schur= 0	 lambda= 0.370405	 levenbergIter= 1
iteration= 15	 chi2= 59673.347376	 time= 0.00116623	 cumTime= 0.0173311	 edges= 827	 schur= 0	 lambda= 0.246937	 levenbergIter= 1
iteration= 16	 chi2= 34371.618849	 time= 0.00184345	 cumTime= 0.0191745	 edges= 827	 schur= 0	 lambda= 0.329249	 levenbergIter= 2
iteration= 17	 chi2= 27681.203192	 time= 0.00155452	 cumTime= 0.0207291	 edges= 827	 schur= 0	 lambda= 0.438999	 levenbergIter= 2
iteration= 18	 chi2= 26428.729157	 time= 0.000901124	 cumTime= 0.0216302	 edges= 827	 schur= 0	 lambda= 0.292666	 levenbergIter= 1
iteration= 19	 chi2= 22057.179792	 time= 0.00155261	 cumTime= 0.0231828	 edges= 827	 schur= 0	 lambda= 0.390221	 levenbergIter= 2
iteration= 0	 chi2= 3722821909.710327	 time= 0.00249446	 cumTime= 0.00249446	 edges= 827	 schur= 0	 lambda= 15271.721623	 levenbergIter= 1
iteration= 1	 chi2= 536140608.877057	 time= 0.00100178	 cumTime= 0.00349624	 edges= 827	 schur= 0	 lambda= 9714.130295	 levenbergIter= 1
iteration= 2	 chi2= 19682860.519138	 time= 0.000963259	 cumTime= 0.0044595	 edges= 827	 schur= 0	 lambda= 3238.043432	 levenbergIter= 1
iteration= 3	 chi2= 358786.858684	 time= 0.000990968	 cumTime= 0.00545047	 edges= 827	 schur= 0	 lambda= 1079.347811	 levenbergIter= 1
iteration= 4	 chi2= 351638.931556	 time= 0.00104558	 cumTime= 0.00649605	 edges= 827	 schur= 0	 lambda= 359.782604	 levenbergIter= 1
iteration= 5	 chi2= 341412.789943	 time= 0.000953301	 cumTime= 0.00744935	 edges= 827	 schur= 0	 lambda= 119.927535	 levenbergIter= 1
iteration= 6	 chi2= 321847.026779	 time= 0.000933989	 cumTime= 0.00838334	 edges= 827	 schur= 0	 lambda= 39.975845	 levenbergIter= 1
iteration= 7	 chi2= 281533.825174	 time= 0.000938303	 cumTime= 0.00932164	 edges= 827	 schur= 0	 lambda= 13.325282	 levenbergIter= 1
iteration= 8	 chi2= 218618.995370	 time= 0.000904601	 cumTime= 0.0102262	 edges= 827	 schur= 0	 lambda= 4.441761	 levenbergIter= 1
iteration= 9	 chi2= 156319.911335	 time= 0.000901402	 cumTime= 0.0111276	 edges= 827	 schur= 0	 lambda= 1.480587	 levenbergIter= 1
iteration= 10	 chi2= 110482.245718	 time= 0.000914571	 cumTime= 0.0120422	 edges= 827	 schur= 0	 lambda= 0.884658	 levenbergIter= 1
iteration= 11	 chi2= 75951.425461	 time= 0.00103857	 cumTime= 0.0130808	 edges= 827	 schur= 0	 lambda= 0.391151	 levenbergIter= 1
iteration= 12	 chi2= 65350.388945	 time= 0.00185276	 cumTime= 0.0149335	 edges= 827	 schur= 0	 lambda= 0.521535	 levenbergIter= 2
iteration= 13	 chi2= 44060.930737	 time= 0.00118976	 cumTime= 0.0161233	 edges= 827	 schur= 0	 lambda= 0.272053	 levenbergIter= 1
iteration= 14	 chi2= 39362.107473	 time= 0.00231695	 cumTime= 0.0184403	 edges= 827	 schur= 0	 lambda= 1.037692	 levenbergIter= 3
iteration= 15	 chi2= 35152.470047	 time= 0.000920616	 cumTime= 0.0193609	 edges= 827	 schur= 0	 lambda= 0.372646	 levenbergIter= 1
iteration= 16	 chi2= 32146.713250	 time= 0.0015371	 cumTime= 0.020898	 edges= 827	 schur= 0	 lambda= 0.496862	 levenbergIter= 2
iteration= 17	 chi2= 29098.612300	 time= 0.000901829	 cumTime= 0.0217998	 edges= 827	 schur= 0	 lambda= 0.331241	 levenbergIter= 1
iteration= 18	 chi2= 25045.428464	 time= 0.00154892	 cumTime= 0.0233487	 edges= 827	 schur= 0	 lambda= 0.441655	 levenbergIter= 2
iteration= 19	 chi2= 24509.611027	 time= 0.000898025	 cumTime= 0.0242467	 edges= 827	 schur= 0	 lambda= 0.294436	 levenbergIter= 1
iteration= 0	 chi2= 3718855246.283854	 time= 0.00236336	 cumTime= 0.00236336	 edges= 827	 schur= 0	 lambda= 14058.252287	 levenbergIter= 1
iteration= 1	 chi2= 579648510.902606	 time= 0.00102655	 cumTime= 0.00338991	 edges= 827	 schur= 0	 lambda= 9372.168191	 levenbergIter= 1
iteration= 2	 chi2= 19391360.394990	 time= 0.00101567	 cumTime= 0.00440557	 edges= 827	 schur= 0	 lambda= 3124.056064	 levenbergIter= 1
iteration= 3	 chi2= 355047.888635	 time= 0.0010242	 cumTime= 0.00542977	 edges= 827	 schur= 0	 lambda= 1041.352021	 levenbergIter= 1
iteration= 4	 chi2= 347923.620549	 time= 0.000971038	 cumTime= 0.00640081	 edges= 827	 schur= 0	 lambda= 347.117340	 levenbergIter= 1
iteration= 5	 chi2= 337692.278463	 time= 0.000913151	 cumTime= 0.00731396	 edges= 827	 schur= 0	 lambda= 115.705780	 levenbergIter= 1
iteration= 6	 chi2= 318349.712978	 time= 0.00102087	 cumTime= 0.00833483	 edges= 827	 schur= 0	 lambda= 38.568593	 levenbergIter= 1
iteration= 7	 chi2= 279263.746366	 time= 0.000907723	 cumTime= 0.00924255	 edges= 827	 schur= 0	 lambda= 12.856198	 levenbergIter= 1
iteration= 8	 chi2= 221809.029286	 time= 0.00101314	 cumTime= 0.0102557	 edges= 827	 schur= 0	 lambda= 5.540898	 levenbergIter= 1
iteration= 9	 chi2= 168853.607714	 time= 0.00108278	 cumTime= 0.0113385	 edges= 827	 schur= 0	 lambda= 3.183460	 levenbergIter= 1
iteration= 10	 chi2= 129470.569691	 time= 0.00113897	 cumTime= 0.0124774	 edges= 827	 schur= 0	 lambda= 1.874029	 levenbergIter= 1
iteration= 11	 chi2= 102794.040512	 time= 0.0010006	 cumTime= 0.013478	 edges= 827	 schur= 0	 lambda= 1.249353	 levenbergIter= 1
iteration= 12	 chi2= 80026.981339	 time= 0.00096777	 cumTime= 0.0144458	 edges= 827	 schur= 0	 lambda= 0.832902	 levenbergIter= 1
iteration= 13	 chi2= 68362.579703	 time= 0.000909897	 cumTime= 0.0153557	 edges= 827	 schur= 0	 lambda= 0.555268	 levenbergIter= 1
iteration= 14	 chi2= 61863.992321	 time= 0.000903383	 cumTime= 0.0162591	 edges= 827	 schur= 0	 lambda= 0.370179	 levenbergIter= 1
iteration= 15	 chi2= 60353.402830	 time= 0.000903028	 cumTime= 0.0171621	 edges= 827	 schur= 0	 lambda= 0.246786	 levenbergIter= 1
iteration= 16	 chi2= 34221.182739	 time= 0.00155445	 cumTime= 0.0187166	 edges= 827	 schur= 0	 lambda= 0.329048	 levenbergIter= 2
iteration= 17	 chi2= 27214.893393	 time= 0.001532	 cumTime= 0.0202486	 edges= 827	 schur= 0	 lambda= 0.438730	 levenbergIter= 2
iteration= 18	 chi2= 26283.780942	 time= 0.000943769	 cumTime= 0.0211923	 edges= 827	 schur= 0	 lambda= 0.292487	 levenbergIter= 1
iteration= 19	 chi2= 21548.421862	 time= 0.00155383	 cumTime= 0.0227462	 edges= 827	 schur= 0	 lambda= 0.389982	 levenbergIter= 2
iteration= 0	 chi2= 3718855237.138767	 time= 0.00234181	 cumTime= 0.00234181	 edges= 827	 schur= 0	 lambda= 14058.252287	 levenbergIter= 1
iteration= 1	 chi2= 579648505.019983	 time= 0.00127932	 cumTime= 0.00362113	 edges= 827	 schur= 0	 lambda= 9372.168191	 levenbergIter= 1
iteration= 2	 chi2= 19391358.518908	 time= 0.00132705	 cumTime= 0.00494818	 edges= 827	 schur= 0	 lambda= 3124.056064	 levenbergIter= 1
iteration= 3	 chi2= 355051.376682	 time= 0.00100698	 cumTime= 0.00595515	 edges= 827	 schur= 0	 lambda= 1041.352021	 levenbergIter= 1
iteration= 4	 chi2= 347930.065402	 time= 0.000993582	 cumTime= 0.00694874	 edges= 827	 schur= 0	 lambda= 347.117340	 levenbergIter= 1
iteration= 5	 chi2= 337703.189535	 time= 0.00108413	 cumTime= 0.00803287	 edges= 827	 schur= 0	 lambda= 115.705780	 levenbergIter= 1
iteration= 6	 chi2= 318370.274343	 time= 0.00094237	 cumTime= 0.00897524	 edges= 827	 schur= 0	 lambda= 38.568593	 levenbergIter= 1
iteration= 7	 chi2= 279296.935903	 time= 0.000961098	 cumTime= 0.00993634	 edges= 827	 schur= 0	 lambda= 12.856198	 levenbergIter= 1
iteration= 8	 chi2= 221859.501288	 time= 0.00118256	 cumTime= 0.0111189	 edges= 827	 schur= 0	 lambda= 5.550998	 levenbergIter= 1
iteration= 9	 chi2= 168928.269992	 time= 0.00101003	 cumTime= 0.0121289	 edges= 827	 schur= 0	 lambda= 3.182477	 levenbergIter= 1
iteration= 10	 chi2= 129556.012877	 time= 0.000961409	 cumTime= 0.0130903	 edges= 827	 schur= 0	 lambda= 1.876137	 levenbergIter= 1
iteration= 11	 chi2= 102860.476157	 time= 0.000918952	 cumTime= 0.0140093	 edges= 827	 schur= 0	 lambda= 1.250758	 levenbergIter= 1
iteration= 12	 chi2= 80110.063832	 time= 0.00090201	 cumTime= 0.0149113	 edges= 827	 schur= 0	 lambda= 0.833839	 levenbergIter= 1
iteration= 13	 chi2= 68406.730302	 time= 0.000933682	 cumTime= 0.015845	 edges= 827	 schur= 0	 lambda= 0.555893	 levenbergIter= 1
iteration= 14	 chi2= 61901.828267	 time= 0.000908808	 cumTime= 0.0167538	 edges= 827	 schur= 0	 lambda= 0.370595	 levenbergIter= 1
iteration= 15	 chi2= 60347.864417	 time= 0.000899721	 cumTime= 0.0176535	 edges= 827	 schur= 0	 lambda= 0.247063	 levenbergIter= 1
iteration= 16	 chi2= 34246.476235	 time= 0.00153999	 cumTime= 0.0191935	 edges= 827	 schur= 0	 lambda= 0.329418	 levenbergIter= 2
iteration= 17	 chi2= 27238.316810	 time= 0.00152701	 cumTime= 0.0207205	 edges= 827	 schur= 0	 lambda= 0.439224	 levenbergIter= 2
iteration= 18	 chi2= 26293.377452	 time= 0.000893234	 cumTime= 0.0216137	 edges= 827	 schur= 0	 lambda= 0.292816	 levenbergIter= 1
iteration= 19	 chi2= 21558.796487	 time= 0.00153747	 cumTime= 0.0231512	 edges= 827	 schur= 0	 lambda= 0.390421	 levenbergIter= 2
iteration= 0	 chi2= 3718855778.303184	 time= 0.00234596	 cumTime= 0.00234596	 edges= 827	 schur= 0	 lambda= 14058.252287	 levenbergIter= 1
iteration= 1	 chi2= 579649060.249177	 time= 0.000974734	 cumTime= 0.00332069	 edges= 827	 schur= 0	 lambda= 9372.168191	 levenbergIter= 1
iteration= 2	 chi2= 19391928.673849	 time= 0.000924481	 cumTime= 0.00424517	 edges= 827	 schur= 0	 lambda= 3124.056064	 levenbergIter= 1
iteration= 3	 chi2= 355617.634424	 time= 0.000986715	 cumTime= 0.00523189	 edges= 827	 schur= 0	 lambda= 1041.352021	 levenbergIter= 1
iteration= 4	 chi2= 348312.150146	 time= 0.00114102	 cumTime= 0.0063729	 edges= 827	 schur= 0	 lambda= 347.117340	 levenbergIter= 1
iteration= 5	 chi2= 337849.706581	 time= 0.000967297	 cumTime= 0.0073402	 edges= 827	 schur= 0	 lambda= 115.705780	 levenbergIter= 1
iteration= 6	 chi2= 318446.942621	 time= 0.000990074	 cumTime= 0.00833027	 edges= 827	 schur= 0	 lambda= 38.568593	 levenbergIter= 1
iteration= 7	 chi2= 279347.903107	 time= 0.00111049	 cumTime= 0.00944076	 edges= 827	 schur= 0	 lambda= 12.856198	 levenbergIter= 1
iteration= 8	 chi2= 221888.963784	 time= 0.000921245	 cumTime= 0.010362	 edges= 827	 schur= 0	 lambda= 5.545161	 levenbergIter= 1
iteration= 9	 chi2= 168924.492070	 time= 0.000950914	 cumTime= 0.0113129	 edges= 827	 schur= 0	 lambda= 3.182238	 levenbergIter= 1
iteration= 10	 chi2= 129520.745929	 time= 0.000914401	 cumTime= 0.0122273	 edges= 827	 schur= 0	 lambda= 1.874150	 levenbergIter= 1
iteration= 11	 chi2= 102812.301114	 time= 0.000918553	 cumTime= 0.0131459	 edges= 827	 schur= 0	 lambda= 1.249433	 levenbergIter= 1
iteration= 12	 chi2= 80036.392462	 time= 0.000899125	 cumTime= 0.014045	 edges= 827	 schur= 0	 lambda= 0.832955	 levenbergIter= 1
iteration= 13	 chi2= 68360.408442	 time= 0.000898569	 cumTime= 0.0149436	 edges= 827	 schur= 0	 lambda= 0.555304	 levenbergIter= 1
iteration= 14	 chi2= 61867.407329	 time= 0.000898013	 cumTime= 0.0158416	 edges= 827	 schur= 0	 lambda= 0.370202	 levenbergIter= 1
iteration= 15	 chi2= 60350.291982	 time= 0.000902619	 cumTime= 0.0167442	 edges= 827	 schur= 0	 lambda= 0.246802	 levenbergIter= 1
iteration= 16	 chi2= 34226.304201	 time= 0.00152957	 cumTime= 0.0182738	 edges= 827	 schur= 0	 lambda= 0.329069	 levenbergIter= 2
iteration= 17	 chi2= 27219.454770	 time= 0.001535	 cumTime= 0.0198088	 edges= 827	 schur= 0	 lambda= 0.438758	 levenbergIter= 2
iteration= 18	 chi2= 26287.766299	 time= 0.0008952	 cumTime= 0.020704	 edges= 827	 schur= 0	 lambda= 0.292506	 levenbergIter= 1
iteration= 19	 chi2= 21551.636538	 time= 0.00155564	 cumTime= 0.0222596	 edges= 827	 schur= 0	 lambda= 0.390008	 levenbergIter= 2
iteration= 0	 chi2= 2176627513.003845	 time= 0.00234192	 cumTime= 0.00234192	 edges= 827	 schur= 0	 lambda= 14058.252287	 levenbergIter= 1
iteration= 1	 chi2= 81360806.760546	 time= 0.000974864	 cumTime= 0.00331679	 edges= 827	 schur= 0	 lambda= 4686.084096	 levenbergIter= 1
iteration= 2	 chi2= 368936.234272	 time= 0.00101567	 cumTime= 0.00433245	 edges= 827	 schur= 0	 lambda= 1562.028032	 levenbergIter= 1
iteration= 3	 chi2= 352288.808338	 time= 0.000925384	 cumTime= 0.00525784	 edges= 827	 schur= 0	 lambda= 520.676011	 levenbergIter= 1
iteration= 4	 chi2= 344414.236995	 time= 0.0011329	 cumTime= 0.00639074	 edges= 827	 schur= 0	 lambda= 173.558670	 levenbergIter= 1
iteration= 5	 chi2= 329744.935548	 time= 0.00105021	 cumTime= 0.00744095	 edges= 827	 schur= 0	 lambda= 57.852890	 levenbergIter= 1
iteration= 6	 chi2= 298833.776184	 time= 0.0011856	 cumTime= 0.00862655	 edges= 827	 schur= 0	 lambda= 19.284297	 levenbergIter= 1
iteration= 7	 chi2= 245834.960524	 time= 0.000947848	 cumTime= 0.0095744	 edges= 827	 schur= 0	 lambda= 6.798860	 levenbergIter= 1
iteration= 8	 chi2= 200911.931824	 time= 0.000904266	 cumTime= 0.0104787	 edges= 827	 schur= 0	 lambda= 4.532573	 levenbergIter= 1
iteration= 9	 chi2= 183087.652452	 time= 0.00097964	 cumTime= 0.0114583	 edges= 827	 schur= 0	 lambda= 3.021716	 levenbergIter= 1
iteration= 10	 chi2= 132453.643305	 time= 0.00197644	 cumTime= 0.0134347	 edges= 827	 schur= 0	 lambda= 4.028954	 levenbergIter= 2
iteration= 11	 chi2= 128014.971832	 time= 0.00092592	 cumTime= 0.0143607	 edges= 827	 schur= 0	 lambda= 2.685969	 levenbergIter= 1
iteration= 12	 chi2= 99554.423922	 time= 0.001544	 cumTime= 0.0159047	 edges= 827	 schur= 0	 lambda= 3.581293	 levenbergIter= 2
iteration= 13	 chi2= 96816.157265	 time= 0.000903133	 cumTime= 0.0168078	 edges= 827	 schur= 0	 lambda= 2.387528	 levenbergIter= 1
iteration= 14	 chi2= 80253.464441	 time= 0.00154349	 cumTime= 0.0183513	 edges= 827	 schur= 0	 lambda= 3.183371	 levenbergIter= 2
iteration= 15	 chi2= 77522.953882	 time= 0.000899601	 cumTime= 0.0192509	 edges= 827	 schur= 0	 lambda= 2.122247	 levenbergIter= 1
iteration= 16	 chi2= 67237.612647	 time= 0.00153268	 cumTime= 0.0207836	 edges= 827	 schur= 0	 lambda= 2.781104	 levenbergIter= 2
iteration= 17	 chi2= 64544.152946	 time= 0.00092816	 cumTime= 0.0217117	 edges= 827	 schur= 0	 lambda= 1.854069	 levenbergIter= 1
iteration= 18	 chi2= 62875.558704	 time= 0.00101607	 cumTime= 0.0227278	 edges= 827	 schur= 0	 lambda= 1.236046	 levenbergIter= 1
iteration= 19	 chi2= 60030.282711	 time= 0.000943239	 cumTime= 0.023671	 edges= 827	 schur= 0	 lambda= 0.824031	 levenbergIter= 1
iteration= 0	 chi2= 3718908606.001824	 time= 0.00234366	 cumTime= 0.00234366	 edges= 827	 schur= 0	 lambda= 14058.252287	 levenbergIter= 1
iteration= 1	 chi2= 579649776.631564	 time= 0.0010576	 cumTime= 0.00340126	 edges= 827	 schur= 0	 lambda= 9372.168191	 levenbergIter= 1
iteration= 2	 chi2= 19392569.314806	 time= 0.000979043	 cumTime= 0.0043803	 edges= 827	 schur= 0	 lambda= 3124.056064	 levenbergIter= 1
iteration= 3	 chi2= 356128.587492	 time= 0.00103127	 cumTime= 0.00541157	 edges= 827	 schur= 0	 lambda= 1041.352021	 levenbergIter= 1
iteration= 4	 chi2= 348781.859526	 time= 0.00128707	 cumTime= 0.00669864	 edges= 827	 schur= 0	 lambda= 347.117340	 levenbergIter= 1
