iteration= 0	 chi2= 98.321957	 time= 0.0156831	 cumTime= 0.0156831	 edges= 4677	 schur= 0	 lambda= 4.911177	 levenbergIter= 1
iteration= 2	 chi2= 1001.612633	 time= 0.00566589	 cumTime= 0.0291187	 edges= 4677	 schur= 0	 lambda= 0.545686	 levenbergIter= 1
iteration= 3	 chi2= 997.885205	 time= 0.00593981	 cumTime= 0.0350585	 edges= 4677	 schur= 0	 lambda= 0.181895	 levenbergIter= 1
iteration= 4	 chi2= 995.829807	 time= 0.00568824	 cumTime= 0.0407467	 edges= 4677	 schur= 0	 lambda= 0.060632	 levenbergIter= 1
iteration= 5	 chi2= 994.613619	 time= 0.00543891	 cumTime= 0.0461856	 edges= 4677	 schur= 0	 lambda= 0.020211	 levenbergIter= 1
iteration= 6	 chi2= 993.718193	 time= 0.0055497	 cumTime= 0.0517353	 edges= 4677	 schur= 0	 lambda= 0.006737	 levenbergIter= 1
iteration= 7	 chi2= 993.162654	 time= 0.00540461	 cumTime= 0.05714	 edges= 4677	 schur= 0	 lambda= 0.002246	 levenbergIter= 1
iteration= 8	 chi2= 992.806849	 time= 0.0054019	 cumTime= 0.0625419	 edges= 4677	 schur= 0	 lambda= 0.000749	 levenbergIter= 1
iteration= 9	 chi2= 992.577347	 time= 0.00540308	 cumTime= 0.0679449	 edges= 4677	 schur= 0	 lambda= 0.000250	 levenbergIter= 1
iteration= 10	 chi2= 992.491381	 time= 0.005881	 cumTime= 0.0738259	 edges= 4677	 schur= 0	 lambda= 0.000083	 levenbergIter= 1
iteration= 11	 chi2= 992.475028	 time= 0.0054233	 cumTime= 0.0792492	 edges= 4677	 schur= 0	 lambda= 0.000028	 levenbergIter= 1
iteration= 12	 chi2= 992.473936	 time= 0.00541281	 cumTime= 0.0846621	 edges= 4677	 schur= 0	 lambda= 0.000018	 levenbergIter= 1
iteration= 13	 chi2= 992.473923	 time= 0.00541453	 cumTime= 0.0900766	 edges= 4677	 schur= 0	 lambda= 0.000012	 levenbergIter= 1
iteration= 14	 chi2= 992.473923	 time= 0.00538601	 cumTime= 0.0954626	 edges= 4677	 schur= 0	 lambda= 0.000008	 levenbergIter= 1
iteration= 15	 chi2= 992.473923	 time= 0.00546855	 cumTime= 0.100931	 edges= 4677	 schur= 0	 lambda= 0.000005	 levenbergIter= 1
iteration= 16	 chi2= 992.473923	 time= 0.0420413	 cumTime= 0.142972	 edges= 4677	 schur= 0	 lambda= 197304265580.279785	 levenbergIter= 10
iteration= 0	 chi2= 4132.022483	 time= 0.0153196	 cumTime= 0.0153196	 edges= 4677	 schur= 0	 lambda= 3.951080	 levenbergIter= 1
iteration= 1	 chi2= 3709.969542	 time= 0.0065331	 cumTime= 0.0218527	 edges= 4677	 schur= 0	 lambda= 1.317027	 levenbergIter= 1
iteration= 2	 chi2= 3582.565770	 time= 0.00703264	 cumTime= 0.0288853	 edges= 4677	 schur= 0	 lambda= 0.439009	 levenbergIter= 1
iteration= 3	 chi2= 3493.400559	 time= 0.0056779	 cumTime= 0.0345632	 edges= 4677	 schur= 0	 lambda= 0.146336	 levenbergIter= 1
iteration= 4	 chi2= 3421.556436	 time= 0.0056357	 cumTime= 0.0401989	 edges= 4677	 schur= 0	 lambda= 0.048779	 levenbergIter= 1
iteration= 5	 chi2= 3362.208854	 time= 0.00613088	 cumTime= 0.0463298	 edges= 4677	 schur= 0	 lambda= 0.016260	 levenbergIter= 1
iteration= 6	 chi2= 3314.046940	 time= 0.00581746	 cumTime= 0.0521472	 edges= 4677	 schur= 0	 lambda= 0.005420	 levenbergIter= 1
iteration= 7	 chi2= 3274.780081	 time= 0.00559491	 cumTime= 0.0577421	 edges= 4677	 schur= 0	 lambda= 0.001807	 levenbergIter= 1
iteration= 8	 chi2= 3245.082824	 time= 0.00540784	 cumTime= 0.06315	 edges= 4677	 schur= 0	 lambda= 0.000602	 levenbergIter= 1
iteration= 9	 chi2= 3219.552261	 time= 0.00572182	 cumTime= 0.0688718	 edges= 4677	 schur= 0	 lambda= 0.000201	 levenbergIter= 1
iteration= 10	 chi2= 3201.764116	 time= 0.0054125	 cumTime= 0.0742843	 edges= 4677	 schur= 0	 lambda= 0.000067	 levenbergIter= 1
iteration= 11	 chi2= 3197.291045	 time= 0.00539327	 cumTime= 0.0796776	 edges= 4677	 schur= 0	 lambda= 0.000022	 levenbergIter= 1
iteration= 12	 chi2= 3197.042308	 time= 0.00537854	 cumTime= 0.0850561	 edges= 4677	 schur= 0	 lambda= 0.000007	 levenbergIter= 1
iteration= 13	 chi2= 3197.040133	 time= 0.00539889	 cumTime= 0.090455	 edges= 4677	 schur= 0	 lambda= 0.000005	 levenbergIter= 1
iteration= 14	 chi2= 3197.040129	 time= 0.00535382	 cumTime= 0.0958088	 edges= 4677	 schur= 0	 lambda= 0.000003	 levenbergIter= 1
iteration= 15	 chi2= 3197.040129	 time= 0.00534374	 cumTime= 0.101153	 edges= 4677	 schur= 0	 lambda= 0.000002	 levenbergIter= 1
iteration= 16	 chi2= 3197.040129	 time= 0.0172332	 cumTime= 0.118386	 edges= 4677	 schur= 0	 lambda= 0.000094	 levenbergIter= 4
iteration= 17	 chi2= 3197.040129	 time= 0.0133795	 cumTime= 0.131765	 edges= 4677	 schur= 0	 lambda= 0.000501	 levenbergIter= 3
iteration= 18	 chi2= 3197.040129	 time= 0.04222	 cumTime= 0.173985	 edges= 4677	 schur= 0	 lambda= 18060270054486.394531	 levenbergIter= 10
iteration= 0	 chi2= 3231.529077	 time= 0.0150148	 cumTime= 0.0150148	 edges= 4677	 schur= 0	 lambda= 4.911177	 levenbergIter= 1
iteration= 1	 chi2= 3171.336814	 time= 0.00579213	 cumTime= 0.020807	 edges= 4677	 schur= 0	 lambda= 1.637059	 levenbergIter= 1
iteration= 2	 chi2= 3148.240431	 time= 0.00661007	 cumTime= 0.027417	 edges= 4677	 schur= 0	 lambda= 0.545686	 levenbergIter= 1
iteration= 3	 chi2= 3134.984849	 time= 0.00557748	 cumTime= 0.0329945	 edges= 4677	 schur= 0	 lambda= 0.181895	 levenbergIter= 1
iteration= 4	 chi2= 3126.735790	 time= 0.00572428	 cumTime= 0.0387188	 edges= 4677	 schur= 0	 lambda= 0.060632	 levenbergIter= 1
iteration= 5	 chi2= 3122.275140	 time= 0.0059482	 cumTime= 0.044667	 edges= 4677	 schur= 0	 lambda= 0.020211	 levenbergIter= 1
iteration= 6	 chi2= 3120.638166	 time= 0.00536215	 cumTime= 0.0500291	 edges= 4677	 schur= 0	 lambda= 0.006737	 levenbergIter= 1
iteration= 7	 chi2= 3120.256430	 time= 0.00553651	 cumTime= 0.0555656	 edges= 4677	 schur= 0	 lambda= 0.002246	 levenbergIter= 1
iteration= 8	 chi2= 3120.122999	 time= 0.00539354	 cumTime= 0.0609592	 edges= 4677	 schur= 0	 lambda= 0.000749	 levenbergIter= 1
iteration= 9	 chi2= 3120.070396	 time= 0.00532877	 cumTime= 0.066288	 edges= 4677	 schur= 0	 lambda= 0.000250	 levenbergIter= 1
iteration= 10	 chi2= 3120.053911	 time= 0.00579966	 cumTime= 0.0720876	 edges= 4677	 schur= 0	 lambda= 0.000083	 levenbergIter= 1
iteration= 11	 chi2= 3120.049737	 time= 0.00538065	 cumTime= 0.0774683	 edges= 4677	 schur= 0	 lambda= 0.000055	 levenbergIter= 1
iteration= 12	 chi2= 3120.049427	 time= 0.00535213	 cumTime= 0.0828204	 edges= 4677	 schur= 0	 lambda= 0.000037	 levenbergIter= 1
iteration= 13	 chi2= 3120.049415	 time= 0.0053034	 cumTime= 0.0881238	 edges= 4677	 schur= 0	 lambda= 0.000025	 levenbergIter= 1
iteration= 14	 chi2= 3120.049415	 time= 0.00542173	 cumTime= 0.0935455	 edges= 4677	 schur= 0	 lambda= 0.000016	 levenbergIter= 1
iteration= 15	 chi2= 3120.049415	 time= 0.00533418	 cumTime= 0.0988797	 edges= 4677	 schur= 0	 lambda= 0.000011	 levenbergIter= 1
iteration= 16	 chi2= 3120.049415	 time= 0.0052924	 cumTime= 0.104172	 edges= 4677	 schur= 0	 lambda= 0.000007	 levenbergIter= 1
iteration= 17	 chi2= 3120.049415	 time= 0.00528733	 cumTime= 0.109459	 edges= 4677	 schur= 0	 lambda= 0.000005	 levenbergIter= 1
iteration= 18	 chi2= 3120.049415	 time= 0.0209702	 cumTime= 0.13043	 edges= 4677	 schur= 0	 lambda= 0.003323	 levenbergIter= 5
iteration= 19	 chi2= 3120.049415	 time= 0.0374638	 cumTime= 0.167893	 edges= 4677	 schur= 0	 lambda= 116921046269.795410	 levenbergIter= 9
iteration= 0	 chi2= 2889.464148	 time= 0.0151095	 cumTime= 0.0151095	 edges= 4677	 schur= 0	 lambda= 4.911177	 levenbergIter= 1
iteration= 1	 chi2= 2782.530172	 time= 0.00588318	 cumTime= 0.0209927	 edges= 4677	 schur= 0	 lambda= 1.637059	 levenbergIter= 1
iteration= 2	 chi2= 2744.933577	 time= 0.0062025	 cumTime= 0.0271952	 edges= 4677	 schur= 0	 lambda= 0.545686	 levenbergIter= 1
iteration= 3	 chi2= 2718.956663	 time= 0.0063914	 cumTime= 0.0335866	 edges= 4677	 schur= 0	 lambda= 0.181895	 levenbergIter= 1
iteration= 4	 chi2= 2698.573704	 time= 0.00546439	 cumTime= 0.039051	 edges= 4677	 schur= 0	 lambda= 0.060632	 levenbergIter= 1
iteration= 5	 chi2= 2683.825019	 time= 0.0065247	 cumTime= 0.0455757	 edges= 4677	 schur= 0	 lambda= 0.020211	 levenbergIter= 1
iteration= 6	 chi2= 2673.765781	 time= 0.00560123	 cumTime= 0.0511769	 edges= 4677	 schur= 0	 lambda= 0.006737	 levenbergIter= 1
iteration= 7	 chi2= 2665.752137	 time= 0.0059066	 cumTime= 0.0570835	 edges= 4677	 schur= 0	 lambda= 0.002246	 levenbergIter= 1
iteration= 8	 chi2= 2659.156323	 time= 0.00590636	 cumTime= 0.0629899	 edges= 4677	 schur= 0	 lambda= 0.000749	 levenbergIter= 1
iteration= 9	 chi2= 2655.294025	 time= 0.00572778	 cumTime= 0.0687177	 edges= 4677	 schur= 0	 lambda= 0.000250	 levenbergIter= 1
iteration= 10	 chi2= 2654.144796	 time= 0.00563157	 cumTime= 0.0743492	 edges= 4677	 schur= 0	 lambda= 0.000083	 levenbergIter= 1
iteration= 11	 chi2= 2653.937485	 time= 0.00542533	 cumTime= 0.0797746	 edges= 4677	 schur= 0	 lambda= 0.000028	 levenbergIter= 1
iteration= 12	 chi2= 2653.922943	 time= 0.00542496	 cumTime= 0.0851995	 edges= 4677	 schur= 0	 lambda= 0.000009	 levenbergIter= 1
iteration= 13	 chi2= 2653.922764	 time= 0.00544589	 cumTime= 0.0906454	 edges= 4677	 schur= 0	 lambda= 0.000006	 levenbergIter= 1
iteration= 14	 chi2= 2653.922764	 time= 0.00540895	 cumTime= 0.0960544	 edges= 4677	 schur= 0	 lambda= 0.000004	 levenbergIter= 1
iteration= 15	 chi2= 2653.922764	 time= 0.00541055	 cumTime= 0.101465	 edges= 4677	 schur= 0	 lambda= 0.000003	 levenbergIter= 1
iteration= 16	 chi2= 2653.922764	 time= 0.00540958	 cumTime= 0.106874	 edges= 4677	 schur= 0	 lambda= 0.000002	 levenbergIter= 1
iteration= 17	 chi2= 2653.922764	 time= 0.00537465	 cumTime= 0.112249	 edges= 4677	 schur= 0	 lambda= 0.000001	 levenbergIter= 1
iteration= 18	 chi2= 2653.922764	 time= 0.0132598	 cumTime= 0.125509	 edges= 4677	 schur= 0	 lambda= 0.000007	 levenbergIter= 3
iteration= 19	 chi2= 2653.922764	 time= 0.0377784	 cumTime= 0.163287	 edges= 4677	 schur= 0	 lambda= 305343.684861	 levenbergIter= 9
iteration= 0	 chi2= 3624.386393	 time= 0.0154382	 cumTime= 0.0154382	 edges= 4677	 schur= 0	 lambda= 4.911177	 levenbergIter= 1
iteration= 1	 chi2= 3503.763035	 time= 0.00690867	 cumTime= 0.0223468	 edges= 4677	 schur= 0	 lambda= 1.637059	 levenbergIter= 1
iteration= 2	 chi2= 3464.151384	 time= 0.00584432	 cumTime= 0.0281912	 edges= 4677	 schur= 0	 lambda= 0.545686	 levenbergIter= 1
iteration= 3	 chi2= 3443.781535	 time= 0.00594197	 cumTime= 0.0341331	 edges= 4677	 schur= 0	 lambda= 0.181895	 levenbergIter= 1
iteration= 4	 chi2= 3435.275290	 time= 0.00634381	 cumTime= 0.0404769	 edges= 4677	 schur= 0	 lambda= 0.060632	 levenbergIter= 1
iteration= 5	 chi2= 3431.129203	 time= 0.00543575	 cumTime= 0.0459127	 edges= 4677	 schur= 0	 lambda= 0.020211	 levenbergIter= 1
iteration= 6	 chi2= 3428.845339	 time= 0.00575246	 cumTime= 0.0516652	 edges= 4677	 schur= 0	 lambda= 0.006737	 levenbergIter= 1
iteration= 7	 chi2= 3427.951897	 time= 0.00545363	 cumTime= 0.0571188	 edges= 4677	 schur= 0	 lambda= 0.002246	 levenbergIter= 1
iteration= 8	 chi2= 3427.665862	 time= 0.00540292	 cumTime= 0.0625217	 edges= 4677	 schur= 0	 lambda= 0.000749	 levenbergIter= 1
iteration= 9	 chi2= 3427.566825	 time= 0.00574222	 cumTime= 0.0682639	 edges= 4677	 schur= 0	 lambda= 0.000250	 levenbergIter= 1
iteration= 10	 chi2= 3427.545474	 time= 0.00589618	 cumTime= 0.0741601	 edges= 4677	 schur= 0	 lambda= 0.000083	 levenbergIter= 1
iteration= 11	 chi2= 3427.542533	 time= 0.0054732	 cumTime= 0.0796333	 edges= 4677	 schur= 0	 lambda= 0.000055	 levenbergIter= 1
iteration= 12	 chi2= 3427.542349	 time= 0.00539755	 cumTime= 0.0850309	 edges= 4677	 schur= 0	 lambda= 0.000037	 levenbergIter= 1
iteration= 13	 chi2= 3427.542342	 time= 0.0054084	 cumTime= 0.0904393	 edges= 4677	 schur= 0	 lambda= 0.000025	 levenbergIter= 1
iteration= 14	 chi2= 3427.542342	 time= 0.00543563	 cumTime= 0.0958749	 edges= 4677	 schur= 0	 lambda= 0.000016	 levenbergIter= 1
iteration= 15	 chi2= 3427.542342	 time= 0.00536493	 cumTime= 0.10124	 edges= 4677	 schur= 0	 lambda= 0.000011	 levenbergIter= 1
iteration= 16	 chi2= 3427.542342	 time= 0.0053583	 cumTime= 0.106598	 edges= 4677	 schur= 0	 lambda= 0.000007	 levenbergIter= 1
iteration= 17	 chi2= 3427.542342	 time= 0.00559115	 cumTime= 0.112189	 edges= 4677	 schur= 0	 lambda= 0.000005	 levenbergIter= 1
iteration= 18	 chi2= 3427.542342	 time= 0.0172321	 cumTime= 0.129421	 edges= 4677	 schur= 0	 lambda= 0.000208	 levenbergIter= 4
iteration= 19	 chi2= 3427.542342	 time= 0.0416885	 cumTime= 0.17111	 edges= 4677	 schur= 0	 lambda= 7482946961266.906250	 levenbergIter= 10
iteration= 0	 chi2= 3988.892805	 time= 0.0158005	 cumTime= 0.0158005	 edges= 4677	 schur= 0	 lambda= 4.911177	 levenbergIter= 1
iteration= 1	 chi2= 3962.224891	 time= 0.00736977	 cumTime= 0.0231703	 edges= 4677	 schur= 0	 lambda= 1.637059	 levenbergIter= 1
iteration= 2	 chi2= 3954.652892	 time= 0.00560251	 cumTime= 0.0287728	 edges= 4677	 schur= 0	 lambda= 0.545686	 levenbergIter= 1
iteration= 3	 chi2= 3950.553552	 time= 0.0065669	 cumTime= 0.0353397	 edges= 4677	 schur= 0	 lambda= 0.181895	 levenbergIter= 1
iteration= 4	 chi2= 3948.191708	 time= 0.00584158	 cumTime= 0.0411813	 edges= 4677	 schur= 0	 lambda= 0.060632	 levenbergIter= 1
iteration= 5	 chi2= 3946.902275	 time= 0.00560681	 cumTime= 0.0467881	 edges= 4677	 schur= 0	 lambda= 0.020211	 levenbergIter= 1
iteration= 6	 chi2= 3946.202047	 time= 0.00671626	 cumTime= 0.0535044	 edges= 4677	 schur= 0	 lambda= 0.006737	 levenbergIter= 1
iteration= 7	 chi2= 3945.656142	 time= 0.00545228	 cumTime= 0.0589566	 edges= 4677	 schur= 0	 lambda= 0.002246	 levenbergIter= 1
iteration= 8	 chi2= 3945.153801	 time= 0.005568	 cumTime= 0.0645246	 edges= 4677	 schur= 0	 lambda= 0.000749	 levenbergIter= 1
iteration= 9	 chi2= 3944.830394	 time= 0.00563122	 cumTime= 0.0701559	 edges= 4677	 schur= 0	 lambda= 0.000250	 levenbergIter= 1
iteration= 10	 chi2= 3944.719623	 time= 0.00559515	 cumTime= 0.075751	 edges= 4677	 schur= 0	 lambda= 0.000083	 levenbergIter= 1
iteration= 11	 chi2= 3944.696872	 time= 0.0056586	 cumTime= 0.0814096	 edges= 4677	 schur= 0	 lambda= 0.000028	 levenbergIter= 1
iteration= 12	 chi2= 3944.695254	 time= 0.0055391	 cumTime= 0.0869487	 edges= 4677	 schur= 0	 lambda= 0.000018	 levenbergIter= 1
iteration= 13	 chi2= 3944.695234	 time= 0.00541213	 cumTime= 0.0923609	 edges= 4677	 schur= 0	 lambda= 0.000012	 levenbergIter= 1
iteration= 14	 chi2= 3944.695234	 time= 0.00537462	 cumTime= 0.0977355	 edges= 4677	 schur= 0	 lambda= 0.000008	 levenbergIter= 1
iteration= 15	 chi2= 3944.695234	 time= 0.00537067	 cumTime= 0.103106	 edges= 4677	 schur= 0	 lambda= 0.000005	 levenbergIter= 1
iteration= 16	 chi2= 3944.695234	 time= 0.0173075	 cumTime= 0.120414	 edges= 4677	 schur= 0	 lambda= 0.000234	 levenbergIter= 4
iteration= 17	 chi2= 3944.695234	 time= 0.0250409	 cumTime= 0.145455	 edges= 4677	 schur= 0	 lambda= 5.104275	 levenbergIter= 6
iteration= 18	 chi2= 3944.695234	 time= 0.0298352	 cumTime= 0.17529	 edges= 4677	 schur= 0	 lambda= 1370168510.974165	 levenbergIter= 7
iteration= 0	 chi2= 1986.550472	 time= 0.0147832	 cumTime= 0.0147832	 edges= 4677	 schur= 0	 lambda= 4.911177	 levenbergIter= 1
iteration= 1	 chi2= 1976.155557	 time= 0.00707563	 cumTime= 0.0218589	 edges= 4677	 schur= 0	 lambda= 1.637059	 levenbergIter= 1
iteration= 2	 chi2= 1974.169745	 time= 0.00562247	 cumTime= 0.0274813	 edges= 4677	 schur= 0	 lambda= 0.545686	 levenbergIter= 1
iteration= 3	 chi2= 1973.196699	 time= 0.00705056	 cumTime= 0.0345319	 edges= 4677	 schur= 0	 lambda= 0.181895	 levenbergIter= 1
iteration= 4	 chi2= 1972.726975	 time= 0.00559253	 cumTime= 0.0401244	 edges= 4677	 schur= 0	 lambda= 0.060632	 levenbergIter= 1
iteration= 5	 chi2= 1972.542514	 time= 0.00616366	 cumTime= 0.0462881	 edges= 4677	 schur= 0	 lambda= 0.020211	 levenbergIter= 1
iteration= 6	 chi2= 1972.479659	 time= 0.00569968	 cumTime= 0.0519878	 edges= 4677	 schur= 0	 lambda= 0.006737	 levenbergIter= 1
iteration= 7	 chi2= 1972.457996	 time= 0.00541984	 cumTime= 0.0574076	 edges= 4677	 schur= 0	 lambda= 0.002246	 levenbergIter= 1
iteration= 8	 chi2= 1972.446746	 time= 0.00553011	 cumTime= 0.0629377	 edges= 4677	 schur= 0	 lambda= 0.000929	 levenbergIter= 1
iteration= 9	 chi2= 1972.441823	 time= 0.00727778	 cumTime= 0.0702155	 edges= 4677	 schur= 0	 lambda= 0.000619	 levenbergIter= 1
iteration= 10	 chi2= 1972.440542	 time= 0.00896478	 cumTime= 0.0791803	 edges= 4677	 schur= 0	 lambda= 0.000413	 levenbergIter= 1
iteration= 11	 chi2= 1972.440198	 time= 0.00810762	 cumTime= 0.0872879	 edges= 4677	 schur= 0	 lambda= 0.000275	 levenbergIter= 1
iteration= 12	 chi2= 1972.440099	 time= 0.00547265	 cumTime= 0.0927606	 edges= 4677	 schur= 0	 lambda= 0.000183	 levenbergIter= 1
iteration= 13	 chi2= 1972.440071	 time= 0.00541086	 cumTime= 0.0981714	 edges= 4677	 schur= 0	 lambda= 0.000122	 levenbergIter= 1
iteration= 14	 chi2= 1972.440065	 time= 0.00538189	 cumTime= 0.103553	 edges= 4677	 schur= 0	 lambda= 0.000082	 levenbergIter= 1
iteration= 15	 chi2= 1972.440065	 time= 0.00535503	 cumTime= 0.108908	 edges= 4677	 schur= 0	 lambda= 0.000054	 levenbergIter= 1
iteration= 16	 chi2= 1972.440065	 time= 0.00534823	 cumTime= 0.114257	 edges= 4677	 schur= 0	 lambda= 0.000036	 levenbergIter= 1
iteration= 17	 chi2= 1972.440065	 time= 0.0053514	 cumTime= 0.119608	 edges= 4677	 schur= 0	 lambda= 0.000024	 levenbergIter= 1
iteration= 18	 chi2= 1972.440065	 time= 0.00547214	 cumTime= 0.12508	 edges= 4677	 schur= 0	 lambda= 0.000016	 levenbergIter= 1
iteration= 19	 chi2= 1972.440065	 time= 0.00539145	 cumTime= 0.130472	 edges= 4677	 schur= 0	 lambda= 0.000011	 levenbergIter= 1
iteration= 0	 chi2= 10237.367375	 time= 0.0143434	 cumTime= 0.0143434	 edges= 4677	 schur= 0	 lambda= 4.911177	 levenbergIter= 1
iteration= 1	 chi2= 9694.363639	 time= 0.00628301	 cumTime= 0.0206264	 edges= 4677	 schur= 0	 lambda= 1.637059	 levenbergIter= 1
iteration= 2	 chi2= 9473.657314	 time= 0.006833	 cumTime= 0.0274594	 edges= 4677	 schur= 0	 lambda= 0.545686	 levenbergIter= 1
iteration= 3	 chi2= 9374.106093	 time= 0.00547397	 cumTime= 0.0329334	 edges= 4677	 schur= 0	 lambda= 0.181895	 levenbergIter= 1
iteration= 4	 chi2= 9330.782309	 time= 0.00687309	 cumTime= 0.0398064	 edges= 4677	 schur= 0	 lambda= 0.060632	 levenbergIter= 1
iteration= 5	 chi2= 9305.351187	 time= 0.00546855	 cumTime= 0.045275	 edges= 4677	 schur= 0	 lambda= 0.020211	 levenbergIter= 1
iteration= 6	 chi2= 9290.378900	 time= 0.00552085	 cumTime= 0.0507958	 edges= 4677	 schur= 0	 lambda= 0.006737	 levenbergIter= 1
iteration= 7	 chi2= 9284.624132	 time= 0.00540282	 cumTime= 0.0561987	 edges= 4677	 schur= 0	 lambda= 0.002246	 levenbergIter= 1
iteration= 8	 chi2= 9282.974089	 time= 0.00537437	 cumTime= 0.061573	 edges= 4677	 schur= 0	 lambda= 0.000749	 levenbergIter= 1
iteration= 9	 chi2= 9282.521528	 time= 0.0054232	 cumTime= 0.0669962	 edges= 4677	 schur= 0	 lambda= 0.000250	 levenbergIter= 1
iteration= 10	 chi2= 9282.453342	 time= 0.00558606	 cumTime= 0.0725823	 edges= 4677	 schur= 0	 lambda= 0.000083	 levenbergIter= 1
iteration= 11	 chi2= 9282.444851	 time= 0.00540002	 cumTime= 0.0779823	 edges= 4677	 schur= 0	 lambda= 0.000042	 levenbergIter= 1
iteration= 12	 chi2= 9282.444276	 time= 0.00536297	 cumTime= 0.0833453	 edges= 4677	 schur= 0	 lambda= 0.000028	 levenbergIter= 1
iteration= 13	 chi2= 9282.444261	 time= 0.00532698	 cumTime= 0.0886723	 edges= 4677	 schur= 0	 lambda= 0.000019	 levenbergIter= 1
iteration= 14	 chi2= 9282.444261	 time= 0.00535498	 cumTime= 0.0940272	 edges= 4677	 schur= 0	 lambda= 0.000012	 levenbergIter= 1
iteration= 15	 chi2= 9282.444261	 time= 0.00540701	 cumTime= 0.0994342	 edges= 4677	 schur= 0	 lambda= 0.000008	 levenbergIter= 1
iteration= 16	 chi2= 9282.444261	 time= 0.00535069	 cumTime= 0.104785	 edges= 4677	 schur= 0	 lambda= 0.000006	 levenbergIter= 1
iteration= 17	 chi2= 9282.444261	 time= 0.00534158	 cumTime= 0.110127	 edges= 4677	 schur= 0	 lambda= 0.000004	 levenbergIter= 1
iteration= 18	 chi2= 9282.444261	 time= 0.0375753	 cumTime= 0.147702	 edges= 4677	 schur= 0	 lambda= 169612.862047	 levenbergIter= 9
iteration= 19	 chi2= 9282.444261	 time= 0.00557076	 cumTime= 0.153273	 edges= 4677	 schur= 0	 lambda= 113075.241365	 levenbergIter= 1
iteration= 0	 chi2= 3499.996588	 time= 0.0152694	 cumTime= 0.0152694	 edges= 4677	 schur= 0	 lambda= 4.911177	 levenbergIter= 1
iteration= 1	 chi2= 2106.767168	 time= 0.00607617	 cumTime= 0.0213455	 edges= 4677	 schur= 0	 lambda= 1.637059	 levenbergIter= 1
iteration= 2	 chi2= 1977.768602	 time= 0.00717995	 cumTime= 0.0285255	 edges= 4677	 schur= 0	 lambda= 0.545686	 levenbergIter= 1
iteration= 3	 chi2= 1917.829423	 time= 0.00551032	 cumTime= 0.0340358	 edges= 4677	 schur= 0	 lambda= 0.181895	 levenbergIter= 1
iteration= 4	 chi2= 1860.691833	 time= 0.00662518	 cumTime= 0.040661	 edges= 4677	 schur= 0	 lambda= 0.060632	 levenbergIter= 1
iteration= 5	 chi2= 1805.668100	 time= 0.0055139	 cumTime= 0.0461749	 edges= 4677	 schur= 0	 lambda= 0.020211	 levenbergIter= 1
iteration= 6	 chi2= 1760.964293	 time= 0.00552314	 cumTime= 0.051698	 edges= 4677	 schur= 0	 lambda= 0.006737	 levenbergIter= 1
iteration= 7	 chi2= 1733.742276	 time= 0.00546386	 cumTime= 0.0571619	 edges= 4677	 schur= 0	 lambda= 0.002246	 levenbergIter= 1
iteration= 8	 chi2= 1718.975845	 time= 0.00539092	 cumTime= 0.0625528	 edges= 4677	 schur= 0	 lambda= 0.000749	 levenbergIter= 1
iteration= 9	 chi2= 1712.960482	 time= 0.00537111	 cumTime= 0.0679239	 edges= 4677	 schur= 0	 lambda= 0.000250	 levenbergIter= 1
iteration= 10	 chi2= 1711.462519	 time= 0.00565464	 cumTime= 0.0735786	 edges= 4677	 schur= 0	 lambda= 0.000083	 levenbergIter= 1
iteration= 11	 chi2= 1711.205595	 time= 0.00539708	 cumTime= 0.0789756	 edges= 4677	 schur= 0	 lambda= 0.000028	 levenbergIter= 1
iteration= 12	 chi2= 1711.187808	 time= 0.00539157	 cumTime= 0.0843672	 edges= 4677	 schur= 0	 lambda= 0.000009	 levenbergIter= 1
iteration= 13	 chi2= 1711.187581	 time= 0.00536533	 cumTime= 0.0897325	 edges= 4677	 schur= 0	 lambda= 0.000006	 levenbergIter= 1
iteration= 14	 chi2= 1711.187581	 time= 0.00536241	 cumTime= 0.095095	 edges= 4677	 schur= 0	 lambda= 0.000004	 levenbergIter= 1
iteration= 15	 chi2= 1711.187581	 time= 0.00533881	 cumTime= 0.100434	 edges= 4677	 schur= 0	 lambda= 0.000003	 levenbergIter= 1
iteration= 16	 chi2= 1711.187581	 time= 0.0093356	 cumTime= 0.109769	 edges= 4677	 schur= 0	 lambda= 0.000004	 levenbergIter= 2
iteration= 17	 chi2= 1711.187581	 time= 0.00937742	 cumTime= 0.119147	 edges= 4677	 schur= 0	 lambda= 0.000005	 levenbergIter= 2
iteration= 18	 chi2= 1711.187581	 time= 0.0375547	 cumTime= 0.156701	 edges= 4677	 schur= 0	 lambda= 223009.197750	 levenbergIter= 9
iteration= 19	 chi2= 1711.187581	 time= 0.00565136	 cumTime= 0.162353	 edges= 4677	 schur= 0	 lambda= 148672.798500	 levenbergIter= 1
iteration= 0	 chi2= 1305.260372	 time= 0.0147368	 cumTime= 0.0147368	 edges= 4677	 schur= 0	 lambda= 4.911177	 levenbergIter= 1
iteration= 1	 chi2= 1202.660883	 time= 0.0074369	 cumTime= 0.0221737	 edges= 4677	 schur= 0	 lambda= 1.637059	 levenbergIter= 1
iteration= 2	 chi2= 1167.996627	 time= 0.0054875	 cumTime= 0.0276612	 edges= 4677	 schur= 0	 lambda= 0.545686	 levenbergIter= 1
