iteration= 0	 chi2= 17429983.072966	 time= 0.139686	 cumTime= 0.139686	 edges= 20687	 schur= 0	 lambda= 6.635543	 levenbergIter= 1
iteration= 19	 chi2= 200726.175122	 time= 0.189308	 cumTime= 3.35569	 edges= 20687	 schur= 0	 lambda= 24.520679	 levenbergIter= 2
iteration= 0	 chi2= 17995489.449521	 time= 0.140707	 cumTime= 0.140707	 edges= 20687	 schur= 0	 lambda= 6.635543	 levenbergIter= 1
iteration= 1	 chi2= 2382817.102650	 time= 0.0989086	 cumTime= 0.239616	 edges= 20687	 schur= 0	 lambda= 2.211848	 levenbergIter= 1
iteration= 2	 chi2= 968821.140705	 time= 0.100778	 cumTime= 0.340394	 edges= 20687	 schur= 0	 lambda= 1.474565	 levenbergIter= 1
iteration= 3	 chi2= 537410.339035	 time= 0.104589	 cumTime= 0.444983	 edges= 20687	 schur= 0	 lambda= 0.983043	 levenbergIter= 1
iteration= 4	 chi2= 444140.757682	 time= 0.101394	 cumTime= 0.546376	 edges= 20687	 schur= 0	 lambda= 0.655362	 levenbergIter= 1
iteration= 5	 chi2= 428768.823363	 time= 0.100625	 cumTime= 0.647002	 edges= 20687	 schur= 0	 lambda= 0.436908	 levenbergIter= 1
iteration= 6	 chi2= 404156.586163	 time= 0.100729	 cumTime= 0.74773	 edges= 20687	 schur= 0	 lambda= 0.291272	 levenbergIter= 1
iteration= 7	 chi2= 296005.979288	 time= 0.371568	 cumTime= 1.1193	 edges= 20687	 schur= 0	 lambda= 12.427611	 levenbergIter= 4
iteration= 8	 chi2= 265229.450675	 time= 0.192085	 cumTime= 1.31138	 edges= 20687	 schur= 0	 lambda= 16.570147	 levenbergIter= 2
iteration= 9	 chi2= 252469.505289	 time= 0.191861	 cumTime= 1.50324	 edges= 20687	 schur= 0	 lambda= 22.093530	 levenbergIter= 2
iteration= 10	 chi2= 252381.097204	 time= 0.0989225	 cumTime= 1.60217	 edges= 20687	 schur= 0	 lambda= 14.729020	 levenbergIter= 1
iteration= 11	 chi2= 246097.201946	 time= 0.190535	 cumTime= 1.7927	 edges= 20687	 schur= 0	 lambda= 19.638693	 levenbergIter= 2
iteration= 12	 chi2= 229598.920627	 time= 0.190553	 cumTime= 1.98325	 edges= 20687	 schur= 0	 lambda= 26.184924	 levenbergIter= 2
iteration= 13	 chi2= 222706.152861	 time= 0.190518	 cumTime= 2.17377	 edges= 20687	 schur= 0	 lambda= 34.913232	 levenbergIter= 2
iteration= 14	 chi2= 214893.625316	 time= 0.220189	 cumTime= 2.39396	 edges= 20687	 schur= 0	 lambda= 46.550977	 levenbergIter= 2
iteration= 15	 chi2= 211337.914849	 time= 0.190731	 cumTime= 2.58469	 edges= 20687	 schur= 0	 lambda= 62.067969	 levenbergIter= 2
iteration= 16	 chi2= 210064.587683	 time= 0.0990154	 cumTime= 2.68371	 edges= 20687	 schur= 0	 lambda= 41.378646	 levenbergIter= 1
iteration= 17	 chi2= 208985.627325	 time= 0.190856	 cumTime= 2.87456	 edges= 20687	 schur= 0	 lambda= 55.171528	 levenbergIter= 2
iteration= 18	 chi2= 208449.386534	 time= 0.0990075	 cumTime= 2.97357	 edges= 20687	 schur= 0	 lambda= 36.781019	 levenbergIter= 1
iteration= 19	 chi2= 207795.283164	 time= 0.191348	 cumTime= 3.16492	 edges= 20687	 schur= 0	 lambda= 49.041358	 levenbergIter= 2
iteration= 0	 chi2= 17961571.449211	 time= 0.141112	 cumTime= 0.141112	 edges= 20687	 schur= 0	 lambda= 6.635543	 levenbergIter= 1
iteration= 1	 chi2= 2405667.044404	 time= 0.100749	 cumTime= 0.241861	 edges= 20687	 schur= 0	 lambda= 2.211848	 levenbergIter= 1
iteration= 2	 chi2= 911176.070262	 time= 0.10185	 cumTime= 0.343711	 edges= 20687	 schur= 0	 lambda= 1.474565	 levenbergIter= 1
iteration= 3	 chi2= 544394.009968	 time= 0.101005	 cumTime= 0.444717	 edges= 20687	 schur= 0	 lambda= 0.983043	 levenbergIter= 1
iteration= 4	 chi2= 491050.664586	 time= 0.100961	 cumTime= 0.545677	 edges= 20687	 schur= 0	 lambda= 0.655362	 levenbergIter= 1
iteration= 5	 chi2= 428486.496261	 time= 0.101127	 cumTime= 0.646804	 edges= 20687	 schur= 0	 lambda= 0.436908	 levenbergIter= 1
iteration= 6	 chi2= 318273.393690	 time= 0.375146	 cumTime= 1.02195	 edges= 20687	 schur= 0	 lambda= 18.641416	 levenbergIter= 4
iteration= 7	 chi2= 292378.010217	 time= 0.192103	 cumTime= 1.21405	 edges= 20687	 schur= 0	 lambda= 24.855221	 levenbergIter= 2
iteration= 8	 chi2= 276541.337135	 time= 0.192313	 cumTime= 1.40637	 edges= 20687	 schur= 0	 lambda= 33.140295	 levenbergIter= 2
iteration= 9	 chi2= 274076.875763	 time= 0.0998284	 cumTime= 1.50619	 edges= 20687	 schur= 0	 lambda= 22.093530	 levenbergIter= 1
iteration= 10	 chi2= 268511.276350	 time= 0.195714	 cumTime= 1.70191	 edges= 20687	 schur= 0	 lambda= 29.458040	 levenbergIter= 2
iteration= 11	 chi2= 259381.948421	 time= 0.197017	 cumTime= 1.89893	 edges= 20687	 schur= 0	 lambda= 39.277387	 levenbergIter= 2
iteration= 12	 chi2= 257915.980617	 time= 0.103825	 cumTime= 2.00275	 edges= 20687	 schur= 0	 lambda= 26.184924	 levenbergIter= 1
iteration= 13	 chi2= 254322.465570	 time= 0.192776	 cumTime= 2.19553	 edges= 20687	 schur= 0	 lambda= 34.913232	 levenbergIter= 2
iteration= 14	 chi2= 254091.721778	 time= 0.100425	 cumTime= 2.29595	 edges= 20687	 schur= 0	 lambda= 23.275488	 levenbergIter= 1
iteration= 15	 chi2= 251583.295745	 time= 0.192362	 cumTime= 2.48831	 edges= 20687	 schur= 0	 lambda= 31.033984	 levenbergIter= 2
iteration= 16	 chi2= 247672.811039	 time= 0.192628	 cumTime= 2.68094	 edges= 20687	 schur= 0	 lambda= 41.378646	 levenbergIter= 2
iteration= 17	 chi2= 246554.275094	 time= 0.0995561	 cumTime= 2.7805	 edges= 20687	 schur= 0	 lambda= 27.585764	 levenbergIter= 1
iteration= 18	 chi2= 244614.775013	 time= 0.196359	 cumTime= 2.97686	 edges= 20687	 schur= 0	 lambda= 36.781019	 levenbergIter= 2
iteration= 19	 chi2= 244270.832864	 time= 0.0996635	 cumTime= 3.07652	 edges= 20687	 schur= 0	 lambda= 24.520679	 levenbergIter= 1
iteration= 0	 chi2= 17948653.522344	 time= 0.138903	 cumTime= 0.138903	 edges= 20687	 schur= 0	 lambda= 6.635543	 levenbergIter= 1
iteration= 1	 chi2= 2417349.172515	 time= 0.0950042	 cumTime= 0.233907	 edges= 20687	 schur= 0	 lambda= 2.211848	 levenbergIter= 1
iteration= 2	 chi2= 923323.298403	 time= 0.0999611	 cumTime= 0.333868	 edges= 20687	 schur= 0	 lambda= 1.474565	 levenbergIter= 1
iteration= 3	 chi2= 607169.198564	 time= 0.0960534	 cumTime= 0.429922	 edges= 20687	 schur= 0	 lambda= 0.983043	 levenbergIter= 1
iteration= 4	 chi2= 505372.492152	 time= 0.0975353	 cumTime= 0.527457	 edges= 20687	 schur= 0	 lambda= 0.655362	 levenbergIter= 1
iteration= 5	 chi2= 499112.990129	 time= 0.183497	 cumTime= 0.710954	 edges= 20687	 schur= 0	 lambda= 0.873816	 levenbergIter= 2
iteration= 6	 chi2= 491697.137916	 time= 0.0947185	 cumTime= 0.805673	 edges= 20687	 schur= 0	 lambda= 0.582544	 levenbergIter= 1
iteration= 7	 chi2= 442049.963483	 time= 0.269402	 cumTime= 1.07508	 edges= 20687	 schur= 0	 lambda= 3.106903	 levenbergIter= 3
iteration= 8	 chi2= 434343.458429	 time= 0.205397	 cumTime= 1.28047	 edges= 20687	 schur= 0	 lambda= 4.142537	 levenbergIter= 2
iteration= 9	 chi2= 421791.317858	 time= 0.183174	 cumTime= 1.46365	 edges= 20687	 schur= 0	 lambda= 5.523382	 levenbergIter= 2
iteration= 10	 chi2= 394555.708610	 time= 0.183194	 cumTime= 1.64684	 edges= 20687	 schur= 0	 lambda= 7.364510	 levenbergIter= 2
iteration= 11	 chi2= 370662.125648	 time= 0.182441	 cumTime= 1.82928	 edges= 20687	 schur= 0	 lambda= 9.819347	 levenbergIter= 2
iteration= 12	 chi2= 338598.172492	 time= 0.203601	 cumTime= 2.03288	 edges= 20687	 schur= 0	 lambda= 13.092462	 levenbergIter= 2
iteration= 13	 chi2= 308805.764587	 time= 0.182647	 cumTime= 2.21553	 edges= 20687	 schur= 0	 lambda= 17.456616	 levenbergIter= 2
iteration= 14	 chi2= 281754.432021	 time= 0.184174	 cumTime= 2.3997	 edges= 20687	 schur= 0	 lambda= 23.275488	 levenbergIter= 2
iteration= 15	 chi2= 258023.555017	 time= 0.182215	 cumTime= 2.58192	 edges= 20687	 schur= 0	 lambda= 31.033984	 levenbergIter= 2
iteration= 16	 chi2= 256126.648267	 time= 0.0943445	 cumTime= 2.67626	 edges= 20687	 schur= 0	 lambda= 20.689323	 levenbergIter= 1
iteration= 17	 chi2= 249035.188937	 time= 0.182358	 cumTime= 2.85862	 edges= 20687	 schur= 0	 lambda= 27.585764	 levenbergIter= 2
iteration= 18	 chi2= 238839.980042	 time= 0.18188	 cumTime= 3.0405	 edges= 20687	 schur= 0	 lambda= 36.781019	 levenbergIter= 2
iteration= 19	 chi2= 237360.466490	 time= 0.0944228	 cumTime= 3.13492	 edges= 20687	 schur= 0	 lambda= 24.520679	 levenbergIter= 1
iteration= 0	 chi2= 18159408.704407	 time= 0.142133	 cumTime= 0.142133	 edges= 20687	 schur= 0	 lambda= 6.635543	 levenbergIter= 1
iteration= 1	 chi2= 2497152.801279	 time= 0.101667	 cumTime= 0.2438	 edges= 20687	 schur= 0	 lambda= 2.211848	 levenbergIter= 1
iteration= 2	 chi2= 989643.829259	 time= 0.106029	 cumTime= 0.349829	 edges= 20687	 schur= 0	 lambda= 1.474565	 levenbergIter= 1
iteration= 3	 chi2= 651316.153402	 time= 0.106767	 cumTime= 0.456596	 edges= 20687	 schur= 0	 lambda= 0.983043	 levenbergIter= 1
iteration= 4	 chi2= 621272.308725	 time= 0.103399	 cumTime= 0.559995	 edges= 20687	 schur= 0	 lambda= 0.655362	 levenbergIter= 1
iteration= 5	 chi2= 584859.202433	 time= 0.103112	 cumTime= 0.663107	 edges= 20687	 schur= 0	 lambda= 0.436908	 levenbergIter= 1
iteration= 6	 chi2= 551901.158146	 time= 0.289397	 cumTime= 0.952504	 edges= 20687	 schur= 0	 lambda= 2.330177	 levenbergIter= 3
iteration= 7	 chi2= 429646.834675	 time= 0.293043	 cumTime= 1.24555	 edges= 20687	 schur= 0	 lambda= 12.427611	 levenbergIter= 3
iteration= 8	 chi2= 381396.764032	 time= 0.196681	 cumTime= 1.44223	 edges= 20687	 schur= 0	 lambda= 16.570147	 levenbergIter= 2
iteration= 9	 chi2= 356492.867328	 time= 0.195614	 cumTime= 1.63784	 edges= 20687	 schur= 0	 lambda= 22.093530	 levenbergIter= 2
iteration= 10	 chi2= 321722.879404	 time= 0.195926	 cumTime= 1.83377	 edges= 20687	 schur= 0	 lambda= 29.458040	 levenbergIter= 2
iteration= 11	 chi2= 299387.215231	 time= 0.196128	 cumTime= 2.0299	 edges= 20687	 schur= 0	 lambda= 39.277387	 levenbergIter= 2
iteration= 12	 chi2= 299220.423992	 time= 0.101256	 cumTime= 2.13115	 edges= 20687	 schur= 0	 lambda= 26.184924	 levenbergIter= 1
iteration= 13	 chi2= 292908.271089	 time= 0.224883	 cumTime= 2.35604	 edges= 20687	 schur= 0	 lambda= 34.913232	 levenbergIter= 2
iteration= 14	 chi2= 280352.544734	 time= 0.196074	 cumTime= 2.55211	 edges= 20687	 schur= 0	 lambda= 46.550977	 levenbergIter= 2
iteration= 15	 chi2= 272778.646385	 time= 0.196607	 cumTime= 2.74872	 edges= 20687	 schur= 0	 lambda= 62.067969	 levenbergIter= 2
iteration= 16	 chi2= 270560.688066	 time= 0.101261	 cumTime= 2.84998	 edges= 20687	 schur= 0	 lambda= 41.378646	 levenbergIter= 1
iteration= 17	 chi2= 268345.028390	 time= 0.19985	 cumTime= 3.04983	 edges= 20687	 schur= 0	 lambda= 55.171528	 levenbergIter= 2
iteration= 18	 chi2= 267320.513620	 time= 0.102361	 cumTime= 3.15219	 edges= 20687	 schur= 0	 lambda= 36.781019	 levenbergIter= 1
iteration= 19	 chi2= 265854.817558	 time= 0.196304	 cumTime= 3.34849	 edges= 20687	 schur= 0	 lambda= 49.041358	 levenbergIter= 2
iteration= 0	 chi2= 18059155.142097	 time= 0.148366	 cumTime= 0.148366	 edges= 20687	 schur= 0	 lambda= 6.635876	 levenbergIter= 1
iteration= 1	 chi2= 2466719.653570	 time= 0.102872	 cumTime= 0.251238	 edges= 20687	 schur= 0	 lambda= 2.211959	 levenbergIter= 1
iteration= 2	 chi2= 943555.931591	 time= 0.105393	 cumTime= 0.356631	 edges= 20687	 schur= 0	 lambda= 1.474639	 levenbergIter= 1
iteration= 3	 chi2= 587491.748791	 time= 0.104746	 cumTime= 0.461377	 edges= 20687	 schur= 0	 lambda= 0.983093	 levenbergIter= 1
iteration= 4	 chi2= 531981.846571	 time= 0.105661	 cumTime= 0.567038	 edges= 20687	 schur= 0	 lambda= 0.655395	 levenbergIter= 1
iteration= 5	 chi2= 524678.397179	 time= 0.199757	 cumTime= 0.766795	 edges= 20687	 schur= 0	 lambda= 0.873860	 levenbergIter= 2
iteration= 6	 chi2= 453062.193516	 time= 0.293964	 cumTime= 1.06076	 edges= 20687	 schur= 0	 lambda= 4.660588	 levenbergIter= 3
iteration= 7	 chi2= 442388.060859	 time= 0.200082	 cumTime= 1.26084	 edges= 20687	 schur= 0	 lambda= 6.214117	 levenbergIter= 2
iteration= 8	 chi2= 409888.022704	 time= 0.198355	 cumTime= 1.4592	 edges= 20687	 schur= 0	 lambda= 8.285490	 levenbergIter= 2
iteration= 9	 chi2= 377124.293902	 time= 0.20758	 cumTime= 1.66678	 edges= 20687	 schur= 0	 lambda= 11.047320	 levenbergIter= 2
iteration= 10	 chi2= 343993.714672	 time= 0.200455	 cumTime= 1.86723	 edges= 20687	 schur= 0	 lambda= 14.729760	 levenbergIter= 2
iteration= 11	 chi2= 311567.693946	 time= 0.199211	 cumTime= 2.06644	 edges= 20687	 schur= 0	 lambda= 19.639680	 levenbergIter= 2
iteration= 12	 chi2= 284970.172467	 time= 0.19896	 cumTime= 2.2654	 edges= 20687	 schur= 0	 lambda= 26.186240	 levenbergIter= 2
iteration= 13	 chi2= 264689.669360	 time= 0.198854	 cumTime= 2.46426	 edges= 20687	 schur= 0	 lambda= 34.914986	 levenbergIter= 2
iteration= 14	 chi2= 261475.766935	 time= 0.102915	 cumTime= 2.56717	 edges= 20687	 schur= 0	 lambda= 23.276658	 levenbergIter= 1
iteration= 15	 chi2= 255500.389176	 time= 0.203821	 cumTime= 2.77099	 edges= 20687	 schur= 0	 lambda= 31.035543	 levenbergIter= 2
iteration= 16	 chi2= 248184.045819	 time= 0.199726	 cumTime= 2.97072	 edges= 20687	 schur= 0	 lambda= 41.380725	 levenbergIter= 2
iteration= 17	 chi2= 246121.893612	 time= 0.102748	 cumTime= 3.07347	 edges= 20687	 schur= 0	 lambda= 27.587150	 levenbergIter= 1
iteration= 18	 chi2= 243459.108153	 time= 0.225639	 cumTime= 3.29911	 edges= 20687	 schur= 0	 lambda= 36.782866	 levenbergIter= 2
iteration= 19	 chi2= 242459.806746	 time= 0.103423	 cumTime= 3.40253	 edges= 20687	 schur= 0	 lambda= 24.521911	 levenbergIter= 1
iteration= 0	 chi2= 17994573.251220	 time= 0.145416	 cumTime= 0.145416	 edges= 20687	 schur= 0	 lambda= 6.635543	 levenbergIter= 1
iteration= 1	 chi2= 2360934.370085	 time= 0.100466	 cumTime= 0.245882	 edges= 20687	 schur= 0	 lambda= 2.211848	 levenbergIter= 1
iteration= 2	 chi2= 838329.604043	 time= 0.101801	 cumTime= 0.347683	 edges= 20687	 schur= 0	 lambda= 1.474565	 levenbergIter= 1
iteration= 3	 chi2= 473138.220244	 time= 0.101767	 cumTime= 0.449451	 edges= 20687	 schur= 0	 lambda= 0.983043	 levenbergIter= 1
iteration= 4	 chi2= 398050.843883	 time= 0.103341	 cumTime= 0.552791	 edges= 20687	 schur= 0	 lambda= 0.655362	 levenbergIter= 1
iteration= 5	 chi2= 392055.881312	 time= 0.195034	 cumTime= 0.747825	 edges= 20687	 schur= 0	 lambda= 0.873816	 levenbergIter= 2
iteration= 6	 chi2= 389157.324104	 time= 0.195078	 cumTime= 0.942903	 edges= 20687	 schur= 0	 lambda= 1.165088	 levenbergIter= 2
iteration= 7	 chi2= 333298.572721	 time= 0.286584	 cumTime= 1.22949	 edges= 20687	 schur= 0	 lambda= 6.213805	 levenbergIter= 3
iteration= 8	 chi2= 308661.618076	 time= 0.19516	 cumTime= 1.42465	 edges= 20687	 schur= 0	 lambda= 8.285074	 levenbergIter= 2
iteration= 9	 chi2= 293802.226542	 time= 0.194675	 cumTime= 1.61932	 edges= 20687	 schur= 0	 lambda= 11.046765	 levenbergIter= 2
iteration= 10	 chi2= 267001.635249	 time= 0.194921	 cumTime= 1.81424	 edges= 20687	 schur= 0	 lambda= 14.729020	 levenbergIter= 2
iteration= 11	 chi2= 249062.863229	 time= 0.198658	 cumTime= 2.0129	 edges= 20687	 schur= 0	 lambda= 19.638693	 levenbergIter= 2
iteration= 12	 chi2= 230746.985700	 time= 0.195037	 cumTime= 2.20794	 edges= 20687	 schur= 0	 lambda= 26.184924	 levenbergIter= 2
iteration= 13	 chi2= 218295.356687	 time= 0.1944	 cumTime= 2.40234	 edges= 20687	 schur= 0	 lambda= 34.913232	 levenbergIter= 2
iteration= 14	 chi2= 216893.493182	 time= 0.100971	 cumTime= 2.50331	 edges= 20687	 schur= 0	 lambda= 23.275488	 levenbergIter= 1
iteration= 15	 chi2= 213200.516012	 time= 0.19405	 cumTime= 2.69736	 edges= 20687	 schur= 0	 lambda= 31.033984	 levenbergIter= 2
iteration= 16	 chi2= 207833.131940	 time= 0.195097	 cumTime= 2.89246	 edges= 20687	 schur= 0	 lambda= 41.378646	 levenbergIter= 2
iteration= 17	 chi2= 207106.188026	 time= 0.108712	 cumTime= 3.00117	 edges= 20687	 schur= 0	 lambda= 27.585764	 levenbergIter= 1
iteration= 18	 chi2= 204928.415347	 time= 0.194505	 cumTime= 3.19567	 edges= 20687	 schur= 0	 lambda= 36.781019	 levenbergIter= 2
iteration= 19	 chi2= 202989.205650	 time= 0.194516	 cumTime= 3.39019	 edges= 20687	 schur= 0	 lambda= 49.041358	 levenbergIter= 2
iteration= 0	 chi2= 18044077.967509	 time= 0.142938	 cumTime= 0.142938	 edges= 20687	 schur= 0	 lambda= 6.635543	 levenbergIter= 1
iteration= 1	 chi2= 2362265.334619	 time= 0.11024	 cumTime= 0.253178	 edges= 20687	 schur= 0	 lambda= 2.211848	 levenbergIter= 1
iteration= 2	 chi2= 838093.174676	 time= 0.133777	 cumTime= 0.386955	 edges= 20687	 schur= 0	 lambda= 1.474565	 levenbergIter= 1
iteration= 3	 chi2= 473156.973963	 time= 0.100781	 cumTime= 0.487736	 edges= 20687	 schur= 0	 lambda= 0.983043	 levenbergIter= 1
iteration= 4	 chi2= 391423.464051	 time= 0.102394	 cumTime= 0.590131	 edges= 20687	 schur= 0	 lambda= 0.655362	 levenbergIter= 1
iteration= 5	 chi2= 349873.596388	 time= 0.102529	 cumTime= 0.692659	 edges= 20687	 schur= 0	 lambda= 0.436908	 levenbergIter= 1
iteration= 6	 chi2= 335715.628435	 time= 0.286091	 cumTime= 0.978751	 edges= 20687	 schur= 0	 lambda= 2.330177	 levenbergIter= 3
iteration= 7	 chi2= 324075.759548	 time= 0.195498	 cumTime= 1.17425	 edges= 20687	 schur= 0	 lambda= 3.106903	 levenbergIter= 2
iteration= 8	 chi2= 322288.404256	 time= 0.194782	 cumTime= 1.36903	 edges= 20687	 schur= 0	 lambda= 4.142537	 levenbergIter= 2
iteration= 9	 chi2= 304689.307320	 time= 0.194872	 cumTime= 1.5639	 edges= 20687	 schur= 0	 lambda= 5.523382	 levenbergIter= 2
iteration= 10	 chi2= 292768.440211	 time= 0.194308	 cumTime= 1.75821	 edges= 20687	 schur= 0	 lambda= 7.364510	 levenbergIter= 2
iteration= 11	 chi2= 275052.178157	 time= 0.194857	 cumTime= 1.95307	 edges= 20687	 schur= 0	 lambda= 9.819347	 levenbergIter= 2
iteration= 12	 chi2= 257582.924938	 time= 0.194458	 cumTime= 2.14753	 edges= 20687	 schur= 0	 lambda= 13.092462	 levenbergIter= 2
iteration= 13	 chi2= 241241.821887	 time= 0.194255	 cumTime= 2.34178	 edges= 20687	 schur= 0	 lambda= 17.456616	 levenbergIter= 2
iteration= 14	 chi2= 227076.876260	 time= 0.195151	 cumTime= 2.53693	 edges= 20687	 schur= 0	 lambda= 23.275488	 levenbergIter= 2
iteration= 15	 chi2= 226166.326910	 time= 0.100528	 cumTime= 2.63746	 edges= 20687	 schur= 0	 lambda= 15.516992	 levenbergIter= 1
iteration= 16	 chi2= 220638.923441	 time= 0.19522	 cumTime= 2.83268	 edges= 20687	 schur= 0	 lambda= 20.689323	 levenbergIter= 2
iteration= 17	 chi2= 213903.117418	 time= 0.197991	 cumTime= 3.03067	 edges= 20687	 schur= 0	 lambda= 27.585764	 levenbergIter= 2
iteration= 18	 chi2= 212305.450773	 time= 0.100929	 cumTime= 3.1316	 edges= 20687	 schur= 0	 lambda= 18.390509	 levenbergIter= 1
iteration= 19	 chi2= 209700.211883	 time= 0.198054	 cumTime= 3.32965	 edges= 20687	 schur= 0	 lambda= 24.520679	 levenbergIter= 2
iteration= 0	 chi2= 17985117.610688	 time= 0.143003	 cumTime= 0.143003	 edges= 20687	 schur= 0	 lambda= 6.635543	 levenbergIter= 1
iteration= 1	 chi2= 2435548.656492	 time= 0.100299	 cumTime= 0.243302	 edges= 20687	 schur= 0	 lambda= 2.211848	 levenbergIter= 1
iteration= 2	 chi2= 950153.878448	 time= 0.102726	 cumTime= 0.346028	 edges= 20687	 schur= 0	 lambda= 1.474565	 levenbergIter= 1
iteration= 3	 chi2= 589451.563833	 time= 0.10572	 cumTime= 0.451748	 edges= 20687	 schur= 0	 lambda= 0.983043	 levenbergIter= 1
iteration= 4	 chi2= 496098.524834	 time= 0.105478	 cumTime= 0.557226	 edges= 20687	 schur= 0	 lambda= 0.655362	 levenbergIter= 1
iteration= 5	 chi2= 473723.166393	 time= 0.102726	 cumTime= 0.659952	 edges= 20687	 schur= 0	 lambda= 0.436908	 levenbergIter= 1
iteration= 6	 chi2= 472848.740124	 time= 0.107893	 cumTime= 0.767845	 edges= 20687	 schur= 0	 lambda= 0.291272	 levenbergIter= 1
iteration= 7	 chi2= 469552.206156	 time= 0.192513	 cumTime= 0.960359	 edges= 20687	 schur= 0	 lambda= 0.388363	 levenbergIter= 2
iteration= 8	 chi2= 434817.164158	 time= 0.286296	 cumTime= 1.24666	 edges= 20687	 schur= 0	 lambda= 2.071268	 levenbergIter= 3
iteration= 9	 chi2= 416954.671141	 time= 0.193449	 cumTime= 1.4401	 edges= 20687	 schur= 0	 lambda= 2.761691	 levenbergIter= 2
iteration= 10	 chi2= 411987.687023	 time= 0.193851	 cumTime= 1.63395	 edges= 20687	 schur= 0	 lambda= 3.682255	 levenbergIter= 2
iteration= 11	 chi2= 377561.327049	 time= 0.195136	 cumTime= 1.82909	 edges= 20687	 schur= 0	 lambda= 4.909673	 levenbergIter= 2
iteration= 12	 chi2= 368393.130440	 time= 0.193084	 cumTime= 2.02217	 edges= 20687	 schur= 0	 lambda= 6.546231	 levenbergIter= 2
iteration= 13	 chi2= 335598.440449	 time= 0.193932	 cumTime= 2.21611	 edges= 20687	 schur= 0	 lambda= 8.728308	 levenbergIter= 2
iteration= 14	 chi2= 316403.632551	 time= 0.193262	 cumTime= 2.40937	 edges= 20687	 schur= 0	 lambda= 11.637744	 levenbergIter= 2
iteration= 15	 chi2= 290486.818599	 time= 0.193399	 cumTime= 2.60277	 edges= 20687	 schur= 0	 lambda= 15.516992	 levenbergIter= 2
iteration= 16	 chi2= 268245.778783	 time= 0.204291	 cumTime= 2.80706	 edges= 20687	 schur= 0	 lambda= 20.689323	 levenbergIter= 2
iteration= 17	 chi2= 249501.737391	 time= 0.228407	 cumTime= 3.03547	 edges= 20687	 schur= 0	 lambda= 27.585764	 levenbergIter= 2
iteration= 18	 chi2= 233212.249506	 time= 0.193604	 cumTime= 3.22907	 edges= 20687	 schur= 0	 lambda= 36.781019	 levenbergIter= 2
iteration= 19	 chi2= 222882.082407	 time= 0.193141	 cumTime= 3.42221	 edges= 20687	 schur= 0	 lambda= 49.041358	 levenbergIter= 2
iteration= 0	 chi2= 17981537.412134	 time= 0.140401	 cumTime= 0.140401	 edges= 20687	 schur= 0	 lambda= 6.635543	 levenbergIter= 1
iteration= 1	 chi2= 2401091.609221	 time= 0.0978891	 cumTime= 0.23829	 edges= 20687	 schur= 0	 lambda= 2.211848	 levenbergIter= 1
iteration= 2	 chi2= 875073.724735	 time= 0.0993769	 cumTime= 0.337667	 edges= 20687	 schur= 0	 lambda= 1.474565	 levenbergIter= 1
iteration= 3	 chi2= 509674.931749	 time= 0.0989141	 cumTime= 0.436581	 edges= 20687	 schur= 0	 lambda= 0.983043	 levenbergIter= 1
iteration= 4	 chi2= 418903.174245	 time= 0.102966	 cumTime= 0.539547	 edges= 20687	 schur= 0	 lambda= 0.655362	 levenbergIter= 1
iteration= 5	 chi2= 407014.853376	 time= 0.103352	 cumTime= 0.642899	 edges= 20687	 schur= 0	 lambda= 0.436908	 levenbergIter= 1
iteration= 6	 chi2= 402959.741063	 time= 0.189443	 cumTime= 0.832341	 edges= 20687	 schur= 0	 lambda= 0.582544	 levenbergIter= 2
iteration= 7	 chi2= 368421.488696	 time= 0.277202	 cumTime= 1.10954	 edges= 20687	 schur= 0	 lambda= 3.106903	 levenbergIter= 3
iteration= 8	 chi2= 345752.921356	 time= 0.191722	 cumTime= 1.30127	 edges= 20687	 schur= 0	 lambda= 4.142537	 levenbergIter= 2
iteration= 9	 chi2= 334568.963446	 time= 0.192108	 cumTime= 1.49337	 edges= 20687	 schur= 0	 lambda= 5.523382	 levenbergIter= 2
iteration= 10	 chi2= 309267.881644	 time= 0.188652	 cumTime= 1.68203	 edges= 20687	 schur= 0	 lambda= 7.364510	 levenbergIter= 2
iteration= 11	 chi2= 289151.824248	 time= 0.188337	 cumTime= 1.87036	 edges= 20687	 schur= 0	 lambda= 9.819347	 levenbergIter= 2
iteration= 12	 chi2= 266643.813808	 time= 0.196542	 cumTime= 2.0669	 edges= 20687	 schur= 0	 lambda= 13.092462	 levenbergIter= 2
iteration= 13	 chi2= 246065.918898	 time= 0.187992	 cumTime= 2.2549	 edges= 20687	 schur= 0	 lambda= 17.456616	 levenbergIter= 2
iteration= 14	 chi2= 228740.060286	 time= 0.188617	 cumTime= 2.44351	 edges= 20687	 schur= 0	 lambda= 23.275488	 levenbergIter= 2
iteration= 15	 chi2= 227098.762510	 time= 0.0977733	 cumTime= 2.54129	 edges= 20687	 schur= 0	 lambda= 15.516992	 levenbergIter= 1
iteration= 16	 chi2= 220966.545492	 time= 0.189054	 cumTime= 2.73034	 edges= 20687	 schur= 0	 lambda= 20.689323	 levenbergIter= 2
iteration= 17	 chi2= 212199.768354	 time= 0.215032	 cumTime= 2.94537	 edges= 20687	 schur= 0	 lambda= 27.585764	 levenbergIter= 2
iteration= 18	 chi2= 210417.951303	 time= 0.0980433	 cumTime= 3.04342	 edges= 20687	 schur= 0	 lambda= 18.390509	 levenbergIter= 1
